Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
137,2105671,2109166,2110215,1.050000,0.000508,2831,-9.126641,5341.540000,19345.200000,5.047223,58.179142
138,2110215,2114577,2115863,1.280000,0.000579,3775,-10.530312,5346.960000,19398.400000,4.857707,39.964234
139,2115863,2119662,2120929,1.270000,0.000571,3268,-10.407058,5352.040000,19448.300000,5.455709,38.250026
140,2120929,2124986,2126133,1.150000,0.000560,3331,-10.213066,5357.360000,19501.000000,4.916447,34.911522
141,2126133,2129847,2131065,1.210000,0.000566,3113,-10.366914,5362.230000,19548.800000,5.513443,57.504284
142,2131065,2134323,2135683,1.360000,0.000485,3139,-8.800105,5366.700000,19595.200000,4.375994,48.463597
143,2135683,2139023,2140700,1.680000,0.000576,2947,-10.614991,5371.400000,19642.800000,4.752996,38.810290
144,2140700,2143769,2145049,1.280000,0.000400,2498,-7.178607,5376.150000,19690.300000,6.163120,27.896912
145,2145049,2148052,2149695,1.640000,0.000460,2807,-8.387872,5380.430000,19733.300000,5.418331,27.978506
146,2149695,2152860,2154034,1.170000,0.000534,2483,-9.874834,5385.240000,19782.000000,4.936767,30.787407
147,2154034,2157343,2158586,1.240000,0.000516,2645,-9.526886,5389.720000,19827.200000,6.315323,39.980240
148,2158586,2162162,2163370,1.210000,0.000582,2706,-10.870949,5394.540000,19877.100000,5.874010,32.818630
149,2163370,2167061,2168494,1.430000,0.000545,3228,-10.156899,5399.440000,19924.600000,4.641094,25.644696
150,2168494,2172010,2173007,1.000000,0.000525,2753,-9.795394,5404.390000,19973.000000,5.320152,38.004832
151,2173007,2176994,2177956,0.960000,0.000566,3592,-10.625759,5409.370000,20022.600000,4.789613,62.364130
152,2177956,2182398,2183358,0.960000,0.000594,3629,-11.225684,5414.780000,20076.500000,4.875232,56.522391
153,2183358,2187722,2188724,1.000000,0.000562,3682,-10.620167,5420.100000,20129.400000,5.534359,43.630955
154,2188724,2192851,2194096,1.240000,0.000554,3581,-10.489464,5425.230000,20180.700000,5.348481,41.303062
155,2194096,2198003,2199122,1.120000,0.000541,3194,-10.247104,5430.380000,20232.000000,4.790039,51.500000
156,2199122,2203131,2204319,1.190000,0.000580,3401,-11.063230,5435.510000,20283.100000,4.354864,53.501095
157,2204319,2208434,2209515,1.080000,0.000564,3662,-10.767584,5440.810000,20336.100000,5.833715,67.831056
158,2209515,2213923,2214980,1.060000,0.000610,3690,-11.741031,5446.300000,20390.900000,4.811274,48.267943
159,2214980,2219090,2220200,1.110000,0.000569,3664,-10.942156,5451.470000,20442.300000,4.856271,48.584490
160,2220200,2224422,2225416,0.990000,0.000582,3783,-11.232726,5456.800000,20495.500000,4.620991,55.953769
161,2225416,2229677,2230626,0.940000,0.000563,3481,-10.872764,5462.060000,20548.300000,5.507283,69.236379
162,2230626,2235185,2236343,1.160000,0.000586,3748,-11.371497,5467.560000,20602.900000,4.922556,46.904292
163,2236343,2240638,2241788,1.150000,0.000561,3641,-10.896392,5473.020000,20657.500000,5.282352,41.331255
164,2241788,2245878,2246973,1.090000,0.000538,3083,-10.433853,5478.260000,20709.700000,5.620267,39.243412
165,2246973,2250890,2252109,1.220000,0.000531,3511,-10.322701,5483.270000,20759.900000,5.170130,47.970754
166,2252109,2256156,2257493,1.340000,0.000562,3344,-10.996649,5488.530000,20812.500000,5.233003,51.520400
167,2257493,2261946,2262929,0.990000,0.000588,3177,-11.571344,5494.320000,20870.100000,5.465059,43.664521
168,2262929,2267069,2268074,1.000000,0.000546,3509,-10.715654,5499.450000,20921.400000,5.251409,36.630043
169,2268074,2272202,2273329,1.130000,0.000524,3696,-10.291488,5504.580000,20972.600000,5.337815,40.145492
170,2273329,2277199,2278340,1.140000,0.000565,3192,-11.171652,5509.580000,21022.500000,4.921598,44.534697
171,2278340,2282352,2283290,0.940000,0.000562,3459,-11.142363,5514.730000,21073.800000,4.969132,78.122585
172,2283290,2287899,2288979,1.080000,0.000588,4096,-11.726901,5520.280000,21128.900000,4.253124,52.695598
173,2288979,2293503,2294477,0.980000,0.000577,3624,-11.525648,5525.880000,21184.900000,4.821933,39.220121
174,2294477,2298433,2299678,1.250000,0.000540,3230,-10.757859,5530.810000,21234.200000,5.161827,44.115405
175,2299678,2303893,2304810,0.920000,0.000567,3540,-11.376482,5536.270000,21288.500000,4.915137,83.424580
176,2304810,2309749,2310506,0.750000,0.000579,4150,-11.667815,5542.130000,21347.000000,4.138971,93.667392
177,2310506,2315447,2316357,0.910000,0.000590,4038,-11.930092,5547.830000,21403.800000,5.142759,65.693071
178,2316357,2320586,2321690,1.110000,0.000561,3647,-11.343390,5552.960000,21455.200000,4.620149,46.999792
179,2321690,2325552,2326746,1.190000,0.000553,3365,-11.191936,5557.930000,21504.900000,4.691283,44.424084
180,2326746,2330710,2331824,1.110000,0.000562,3177,-11.417520,5563.090000,21556.600000,4.590900,61.297264
181,2331824,2343364,2544684,201.320000,0.000567,3300,-11.558917,5575.740000,21592.700000,2.737816,10.411400
182,2544684,2586561,2587870,1.310000,0.000005,190,0.566513,5818.940000,21549.000000,0.016196,101.758581
183,2587870,2590267,2591773,1.500000,0.000344,2328,-6.728157,5822.650000,21585.900000,6.585031,17.154213
184,2591773,2594570,2595818,1.250000,0.000404,2460,-8.036769,5826.950000,21627.700000,5.945453,25.235737
185,2595818,2599692,2600530,0.840000,0.000523,3512,-10.637079,5832.070000,21677.200000,5.454117,86.924802
186,2600530,2604895,2605770,0.880000,0.000683,3750,-14.145754,5837.270000,21728.900000,5.873212,40.389455
187,2605770,2609208,2610365,1.150000,0.000573,3392,-11.782476,5841.590000,21771.800000,4.637185,40.906071
188,2610365,2614143,2615151,1.010000,0.000588,3108,-12.134770,5846.520000,21820.300000,4.654843,36.601024
189,2615151,2618943,2619950,1.010000,0.000567,3403,-11.708571,5851.320000,21866.900000,5.015688,42.116829
190,2619950,2623580,2624753,1.170000,0.000581,2679,-12.030676,5855.960000,21913.300000,5.940874,30.593184
191,2624753,2628253,2629164,0.910000,0.000561,3500,-11.626355,5860.630000,21958.700000,3.663262,64.353789
192,2629164,2633741,2634670,0.930000,0.000613,3040,-12.787320,5866.120000,22010.600000,5.491257,49.548947
193,2634670,2638569,2639694,1.120000,0.000575,3734,-11.987765,5870.950000,22057.600000,6.189222,45.824609
194,2639694,2643291,2644256,0.960000,0.000586,3142,-12.256393,5875.670000,22104.900000,5.435837,38.655652
195,2644256,2647916,2648966,1.050000,0.000554,3252,-11.565007,5880.290000,22151.200000,5.233989,42.721070
196,2648966,2652647,2653572,0.920000,0.000600,3122,-12.621161,5885.030000,22198.500000,4.077537,51.702268
197,2653572,2657477,2658740,1.260000,0.000591,3543,-12.440153,5889.860000,22246.600000,4.995304,29.777650
198,2658740,2662030,2663088,1.060000,0.000531,3143,-11.144769,5894.410000,22291.800000,4.469530,58.953852
199,2663088,2666960,2668184,1.220000,0.000633,3228,-13.440057,5899.340000,22341.100000,3.110856,45.601914
200,2668184,2672006,2673015,1.010000,0.000578,3424,-12.242499,5904.380000,22391.400000,6.343857,62.870977
201,2673015,2677095,2678385,1.290000,0.000633,3381,-13.505794,5909.470000,22442.200000,4.989769,47.525988
202,2678385,2682172,2683351,1.180000,0.000619,3098,-13.235615,5914.550000,22493.100000,5.662250,52.953538
203,2683351,2687269,2688384,1.110000,0.000604,3277,-12.908337,5919.650000,22543.600000,4.398361,41.498465
204,2688384,2692307,2693514,1.200000,0.000590,3262,-12.631802,5924.690000,22593.800000,4.560346,33.149518
205,2693514,2697257,2698315,1.050000,0.000559,3295,-11.966906,5929.640000,22643.100000,5.212553,47.307981
206,2698315,2702374,2703367,1.000000,0.000609,3439,-13.125325,5934.750000,22694.100000,4.539621,58.142434
207,2703367,2707570,2708619,1.050000,0.000615,3475,-13.297235,5939.950000,22746.000000,4.677831,54.180676
208,2708619,2712638,2713716,1.070000,0.000628,3358,-13.622204,5945.020000,22796.600000,4.718727,49.943975
209,2713716,2717667,2718496,0.820000,0.000625,3075,-13.583089,5950.050000,22846.800000,5.090947,104.322469
210,2718496,2723117,2724481,1.360000,0.000652,3795,-14.241564,5955.500000,22900.900000,4.768516,52.862251
211,2724481,2728287,2729302,1.010000,0.000626,2974,-13.678554,5960.670000,22952.600000,4.616304,88.791124
212,2729302,2733802,2734813,1.010000,0.000628,3760,-13.740173,5966.180000,23007.700000,4.077201,87.270696
213,2734813,2739237,2740036,0.790000,0.000646,3331,-14.186375,5971.620000,23062.000000,5.187269,141.861464
214,2740036,2744950,2745699,0.750000,0.000663,3990,-14.633450,5977.330000,23118.900000,4.170312,93.320201
215,2745699,2750137,2751176,1.030000,0.000628,3944,-13.858117,5982.520000,23170.700000,4.664913,65.814157
216,2751176,2755220,2756314,1.090000,0.000588,3538,-12.954495,5987.600000,23221.600000,5.048812,40.298436
217,2756314,2760022,2761293,1.270000,0.000545,2866,-11.990361,5992.400000,23269.600000,4.972827,67.041297
218,2761293,2765157,2766363,1.200000,0.000698,3000,-15.582321,5997.540000,23320.600000,4.643853,84.138399
219,2766363,2770739,2771501,0.760000,0.000643,3283,-14.320360,6003.120000,23376.500000,4.581910,165.476964
220,2771501,2776539,2777398,0.860000,0.000643,4008,-14.363691,6008.920000,23434.200000,4.288607,78.129694
221,2777398,2781840,2782748,0.910000,0.000584,3962,-13.022452,6014.220000,23486.900000,4.944731,113.991049
222,2782748,2787417,2788275,0.850000,0.000637,3660,-14.290046,6019.800000,23542.800000,4.282992,81.892595
223,2788275,2792674,2793566,0.890000,0.000584,4134,-13.082915,6025.050000,23595.300000,4.802003,105.198775
224,2793566,2798210,2799132,0.920000,0.000619,3787,-13.949539,6030.590000,23650.500000,4.826258,121.751124
225,2799132,2803869,2804877,1.010000,0.000629,3825,-14.200989,6036.250000,23707.000000,4.319888,50.000658
226,2804877,2808841,2809921,1.080000,0.000586,3311,-13.222932,6041.220000,23756.800000,5.053051,47.621888
227,2809921,2813881,2814843,0.960000,0.000569,3233,-12.855114,6046.260000,23806.900000,5.333139,69.662247
228,2814843,2819259,2820235,0.970000,0.000593,3959,-13.453467,6051.640000,23859.900000,5.077446,100.353031
229,2820235,2825049,2825933,0.880000,0.000643,4126,-14.689246,6057.430000,23917.200000,4.714273,126.574153
230,2825933,2830630,2831621,0.990000,0.000660,3998,-15.128747,6063.010000,23973.000000,5.027464,111.138259
231,2831621,2836094,2837268,1.180000,0.000647,3613,-14.840671,6068.470000,24027.300000,4.544665,61.118195
232,2837268,2841277,2842282,1.000000,0.000641,2769,-14.730692,6073.660000,24079.300000,5.037569,80.766601
233,2842282,2846603,2847633,1.030000,0.000660,3230,-15.232756,6078.980000,24132.300000,4.446873,66.576508
234,2847633,2852057,2852936,0.870000,0.000609,3790,-14.035322,6084.440000,24186.700000,4.413065,86.833242
235,2852936,2857466,2858494,1.030000,0.000608,3554,-14.032776,6089.840000,24241.000000,5.109907,76.210619
236,2858494,2862584,2863800,1.220000,0.000614,3528,-14.207222,6094.960000,24292.300000,4.790738,92.548401
237,2863800,2868497,2869344,0.840000,0.000619,4002,-14.367270,6100.880000,24351.000000,4.629787,77.995622
238,2869344,2873717,2874708,0.990000,0.000624,3449,-14.534057,6106.100000,24403.000000,4.746395,77.118863
239,2874708,2879299,2880374,1.070000,0.000611,3446,-14.253607,6111.680000,24459.000000,4.600254,52.536980
240,2880374,2884450,2885556,1.100000,0.000558,3578,-12.989163,6116.830000,24510.400000,5.040538,38.047385
241,2885556,2889609,2890556,0.940000,0.000534,3646,-12.430465,6121.990000,24561.900000,5.303640,76.849426
242,2890556,2895026,2895923,0.900000,0.000630,3892,-14.803751,6127.400000,24615.900000,4.341177,83.412471
243,2895923,2900460,2901415,0.950000,0.000622,3896,-14.651731,6132.840000,24670.300000,4.883972,72.378864
244,2901415,2905761,2906751,0.990000,0.000613,3536,-14.465125,6138.140000,24723.200000,5.147119,88.915061
245,2906751,2911111,2912153,1.040000,0.000644,3246,-15.253524,6143.490000,24776.500000,4.806750,77.956536
246,2912153,2916628,2917438,0.810000,0.000609,3563,-14.419469,6149.010000,24831.600000,4.510695,64.700088
247,2917438,2921653,2922784,1.130000,0.000605,3489,-14.352368,6154.030000,24881.800000,5.107779,57.777535
248,2922784,2926722,2927682,0.960000,0.000610,3171,-14.501198,6159.100000,24932.400000,5.315342,104.985368
249,2927682,2932341,2933300,0.960000,0.000669,3678,-16.017402,6164.720000,24988.300000,4.266382,113.686937
250,2933300,2938051,2938883,0.830000,0.000651,3741,-15.615362,6170.430000,25045.200000,4.307591,84.216015
