Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
149,2206822,2213473,2214180,0.710000,0.000565,4706,-10.978013,5052.850000,20700.500000,4.214694,335.578732
150,2214180,2220425,2221083,0.660000,0.000532,5197,-10.337862,5059.800000,20769.900000,2.539928,380.363150
151,2221083,2227571,2228176,0.600000,0.000536,5384,-10.453762,5066.950000,20841.300000,5.987860,421.577026
152,2228176,2234785,2235477,0.690000,0.000544,5325,-10.668804,5074.160000,20913.300000,3.792438,246.810778
153,2235477,2241644,2242251,0.610000,0.000530,4943,-10.409304,5081.020000,20981.700000,4.008000,435.335390
154,2242251,2249018,2249592,0.580000,0.000563,5057,-11.142018,5088.390000,21055.300000,2.617890,444.225783
155,2249592,2256531,2257206,0.670000,0.000545,5495,-10.801677,5095.910000,21130.200000,2.708107,321.332108
156,2257206,2263651,2264309,0.650000,0.000532,5036,-10.575971,5103.030000,21201.300000,4.214533,291.927295
157,2264309,2270712,2271493,0.780000,0.000536,4848,-10.700363,5110.090000,21271.900000,3.249988,477.000103
158,2271493,2278355,2279081,0.730000,0.000556,4969,-11.165560,5117.730000,21348.200000,3.984775,404.087445
159,2279081,2282094,2286472,4.380000,0.000524,3013,-10.512085,5121.470000,21386.100000,nan,352.533169
160,2286472,2292678,2293971,1.300000,0.001054,908,-21.911669,5132.050000,21491.200000,3.124592,451.725398
161,2293971,2300259,2301478,1.220000,0.000799,1686,-16.504026,5139.630000,21566.900000,3.346064,740.759717
162,2301478,2308201,2309377,1.170000,0.000785,2011,-16.274809,5147.580000,21646.000000,3.278539,628.732740
163,2309377,2315660,2316487,0.820000,0.000681,2804,-14.076955,5155.040000,21720.600000,3.750136,425.975405
164,2316487,2322919,2323990,1.080000,0.000531,5582,-10.862365,5162.290000,21792.900000,3.317666,330.173798
165,2323990,2330385,2331183,0.800000,0.000542,4877,-11.135548,5169.760000,21867.400000,3.264742,270.246570
166,2331183,2337422,2338497,1.070000,0.000531,5246,-10.944393,5176.800000,21937.600000,3.340970,332.258660
167,2448091,2582068,2582875,0.810000,0.000000,0,0.000000,5421.440000,22322.400000,0.283070,170.882026
168,2582875,2588910,2589440,0.530000,0.000567,4592,-11.979433,5428.290000,22390.300000,1.696045,582.243762
169,2589440,2595659,2596547,0.890000,0.000588,4843,-12.491871,5435.030000,22457.800000,4.377355,532.424855
170,2596547,2603028,2603673,0.650000,0.000578,4855,-12.323733,5442.400000,22531.200000,3.158758,265.989183
171,2603673,2609560,2610173,0.610000,0.000541,4977,-11.526043,5448.940000,22596.400000,8.418283,398.410672
172,2610173,2616578,2617154,0.580000,0.000566,5195,-12.111571,5455.950000,22666.700000,0.012861,403.951758
173,2617154,2623614,2624149,0.530000,0.000566,5107,-12.150837,5462.990000,22736.800000,0.620237,456.516142
174,2624149,2630412,2631021,0.610000,0.000571,5035,-12.309402,5469.790000,22804.600000,2.008385,403.548156
175,2631021,2637008,2637686,0.680000,0.000574,4991,-12.427970,5476.380000,22870.800000,7.981349,481.450185
176,2637686,2644204,2644614,0.410000,0.000543,4974,-11.747344,5483.580000,22942.000000,4.484660,586.215008
177,2644614,2651485,2651950,0.470000,0.000587,5030,-12.787862,5490.860000,23014.600000,8.285590,552.989120
178,2651950,2658618,2659035,0.420000,0.000574,5153,-12.550314,5497.990000,23086.100000,7.372352,587.353943
179,2659035,2665505,2666113,0.610000,0.000568,5118,-12.448142,5504.880000,23154.600000,4.513384,359.397551
180,2666113,2672211,2672662,0.450000,0.000579,4478,-12.742745,5511.590000,23221.700000,10.800257,546.893512
181,2672662,2679266,2679829,0.560000,0.000575,5176,-12.689414,5518.640000,23291.800000,1.038499,328.050571
182,2679829,2685644,2686230,0.590000,0.000549,4727,-12.115615,5525.020000,23355.800000,2.533133,391.392795
183,2686230,2692641,2693196,0.550000,0.000567,4992,-12.570865,5532.020000,23425.400000,1.617506,432.791263
184,2693196,2699786,2700354,0.570000,0.000577,4877,-12.849575,5539.160000,23496.600000,1.426815,396.092587
185,2700354,2706835,2707404,0.570000,0.000564,5118,-12.593226,5546.210000,23567.000000,6.039775,387.442392
186,2707404,2713871,2714397,0.520000,0.000556,4749,-12.429580,5553.250000,23637.200000,10.847767,483.289670
187,2714397,2720966,2721603,0.640000,0.000568,5185,-12.764667,5560.340000,23708.000000,1.083038,293.849195
188,2721603,2727513,2728306,0.790000,0.000552,4683,-12.404381,5566.890000,23773.900000,4.645017,275.033453
189,2728306,2734402,2735026,0.620000,0.000545,4576,-12.283099,5573.780000,23842.000000,12.743420,317.382488
190,2735026,2741277,2741815,0.540000,0.000550,4838,-12.447962,5580.650000,23911.000000,1.057512,365.642828
191,2741815,2748116,2748696,0.580000,0.000547,5149,-12.412886,5587.490000,23978.800000,1.887330,407.325094
192,2748696,2755006,2755689,0.680000,0.000581,4916,-13.250575,5594.380000,24047.600000,4.098304,368.988879
193,2755689,2761893,2762500,0.610000,0.000583,4568,-13.353163,5601.270000,24116.300000,3.304631,226.463300
194,2762500,2768439,2769136,0.700000,0.000547,4542,-12.513068,5607.810000,24181.600000,6.260499,360.384694
195,2769136,2775501,2776147,0.640000,0.000585,4619,-13.472861,5614.880000,24252.100000,-0.059454,326.800367
196,2776147,2782170,2782909,0.730000,0.000576,4576,-13.294270,5621.550000,24318.500000,10.578377,456.653445
197,2782909,2789501,2790150,0.650000,0.000581,4802,-13.454160,5628.880000,24391.900000,0.201482,331.888120
198,2790150,2796352,2797221,0.870000,0.000555,4650,-12.858086,5635.730000,24461.200000,4.161200,289.432184
199,2797221,2803341,2803933,0.590000,0.000587,4351,-13.679477,5642.720000,24530.100000,0.303882,343.405516
200,2803933,2810200,2810836,0.630000,0.000560,5153,-13.058065,5649.580000,24598.600000,3.429617,300.926570
201,2810836,2816997,2817571,0.580000,0.000569,4781,-13.319481,5656.370000,24666.200000,1.479756,382.012676
202,2817571,2823995,2824566,0.570000,0.000556,4819,-13.039086,5663.370000,24736.000000,5.714007,326.276263
203,2824566,2830971,2831559,0.580000,0.000544,5295,-12.789095,5670.350000,24805.600000,4.976314,394.244440
204,2831559,2837664,2838513,0.850000,0.000577,4630,-13.637173,5677.040000,24873.500000,2.654913,345.849612
205,2838513,2845053,2845631,0.580000,0.000572,4466,-13.550481,5684.430000,24946.300000,0.011080,343.352893
206,2845631,2851974,2852574,0.600000,0.000563,4997,-13.364303,5691.350000,25015.300000,6.319627,592.724939
207,2852574,2859458,2860225,0.770000,0.000584,5057,-13.948327,5698.830000,25089.900000,2.434126,403.326725
208,2860225,2866654,2867287,0.630000,0.000568,4934,-13.587000,5706.030000,25162.200000,0.587436,367.114150
209,2867287,2873855,2874476,0.620000,0.000585,4470,-14.049873,5713.230000,25233.600000,9.867768,326.565462
210,2874476,2880914,2881565,0.650000,0.000538,5229,-12.913335,5720.290000,25304.100000,0.524341,359.129326
211,2881565,2888160,2888694,0.530000,0.000564,5056,-13.611652,5727.540000,25376.200000,8.068711,501.393879
212,2888694,2895483,2895929,0.440000,0.000572,5029,-13.845040,5734.860000,25449.500000,8.859380,500.403660
213,2895929,2902797,2903294,0.500000,0.000569,5512,-13.815431,5742.170000,25522.300000,10.909147,421.632049
214,2903294,2909849,2910477,0.630000,0.000602,4642,-14.684264,5749.220000,25593.600000,6.673037,172.188628
215,2910477,2916305,2917021,0.720000,0.000530,4906,-12.892331,5755.680000,25657.600000,4.419573,228.744924
216,2917021,2922955,2923530,0.580000,0.000562,4546,-13.760171,5762.330000,25724.100000,6.412840,316.078250
217,2923530,2929799,2930333,0.540000,0.000590,4730,-14.496792,5769.170000,25792.100000,2.367170,443.557018
218,2930333,2936922,2937666,0.740000,0.000582,4944,-14.336817,5776.300000,25862.800000,4.543516,255.937494
219,2937666,2943858,2944568,0.710000,0.000570,4942,-14.061778,5783.230000,25932.300000,2.142802,452.516388
220,2944568,2951145,2951981,0.840000,0.000570,5112,-14.124357,5790.520000,26006.200000,0.692353,248.454021
221,2951981,2958083,2958739,0.650000,0.000565,4681,-14.023434,5797.460000,26074.100000,1.181036,364.159780
222,2958739,2965294,2965901,0.610000,0.000574,4691,-14.304925,5804.670000,26146.200000,1.768643,292.309476
223,2965901,2972187,2972789,0.600000,0.000569,4800,-14.201895,5811.560000,26214.600000,2.593089,376.526787
224,2972789,2979470,2980034,0.560000,0.000571,5256,-14.310593,5818.850000,26287.400000,6.627308,419.518181
225,2980034,2986558,2987144,0.590000,0.000612,4623,-15.408196,5825.930000,26358.400000,9.484532,230.599130
226,2987144,2993082,2993737,0.650000,0.000565,4507,-14.228978,5832.460000,26423.300000,2.082391,232.740999
227,2993737,2999495,3000137,0.640000,0.000563,4414,-14.209899,5838.870000,26487.500000,1.430010,310.231699
228,3000137,3006545,3007203,0.660000,0.000586,4833,-14.857853,5845.920000,26557.800000,1.386875,303.115217
229,3007203,3013670,3014372,0.700000,0.000575,5154,-14.595777,5853.050000,26629.300000,3.966846,515.399187
230,3014372,3021118,3022025,0.910000,0.000583,5268,-14.847118,5860.490000,26703.000000,5.108469,359.248929
231,3022025,3028438,3029147,0.710000,0.000567,4948,-14.469894,5867.810000,26776.600000,0.810771,265.207062
232,3029147,3035278,3036203,0.930000,0.000558,4923,-14.281721,5874.650000,26844.700000,7.544313,168.583182
233,3036203,3042405,3043236,0.830000,0.000546,5069,-13.994374,5881.780000,26915.600000,12.685298,279.670447
234,3043236,3049659,3050697,1.040000,0.000587,4221,-15.145422,5889.030000,26988.100000,0.384283,115.746438
235,3050697,3056334,3056975,0.640000,0.000553,4140,-14.265274,5895.710000,27054.500000,0.024784,329.168498
236,3056975,3063714,3064490,0.780000,0.000592,4629,-15.344438,5903.090000,27128.200000,5.593145,335.313015
237,3064490,3071102,3071937,0.830000,0.000600,4597,-15.608859,5910.480000,27201.500000,2.536202,246.028504
238,3071937,3078003,3078656,0.650000,0.000557,4669,-14.482709,5917.380000,27270.800000,12.373496,241.811888
239,3078656,3084803,3085501,0.700000,0.000576,4616,-15.041990,5924.180000,27338.700000,13.456188,150.146164
240,3085501,3091263,3091884,0.620000,0.000555,4550,-14.514940,5930.640000,27403.200000,0.121429,271.286439
241,3091884,3098198,3098706,0.510000,0.000573,4798,-15.027607,5937.570000,27472.800000,12.325270,243.596143
