Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
92,3133681,3219542,3225878,6.330000,0.000378,76906,-5.760312,7176.380000,17080.500000,0.000000,0.000000
93,3225878,3307052,3312909,5.850000,0.000371,73834,-5.693515,7263.890000,17188.100000,0.000000,0.000000
94,3312909,3395549,3400342,4.800000,0.000375,73185,-5.797632,7352.380000,17290.500000,0.000000,0.000000
95,3400342,3486558,3490835,4.280000,0.000383,74249,-5.971478,7443.390000,17398.300000,0.000000,0.000000
96,3490835,3576055,3580516,4.460000,0.000379,77259,-5.952425,7532.890000,17511.400000,0.000000,0.000000
97,3580516,3666054,3671231,5.170000,0.000382,76079,-6.033096,7622.890000,17618.100000,0.000000,0.000000
98,3935333,4153148,4153544,0.400000,0.000340,211472,-5.326100,8109.980000,17951.900000,0.000000,0.000000
99,4153544,4160325,4161034,0.710000,0.000418,6418,-6.823557,8117.160000,18034.500000,0.000000,0.000000
100,4161034,4168553,4168945,0.390000,0.000429,6679,-7.074893,8125.390000,18135.400000,0.000000,0.000000
101,4168945,4176652,4177081,0.420000,0.000427,7027,-7.072902,8133.490000,18229.300000,0.000000,0.000000
102,4177081,4184850,4185223,0.380000,0.000430,7083,-7.169102,8141.680000,18329.400000,0.000000,0.000000
103,4185223,4192249,4192701,0.450000,0.000423,6631,-7.096112,8149.080000,18421.700000,0.000000,0.000000
104,4192701,4199448,4199881,0.430000,0.000425,6254,-7.158396,8156.280000,18507.700000,0.000000,0.000000
105,4199881,4206709,4207101,0.390000,0.000431,6091,-7.318935,8163.540000,18594.000000,0.000000,0.000000
106,4207101,4213655,4214136,0.480000,0.000426,6273,-7.260474,8170.490000,18676.200000,0.000000,0.000000
107,4214136,4221254,4221736,0.480000,0.000433,6732,-7.423059,8178.090000,18766.800000,0.000000,0.000000
108,4221736,4228851,4229150,0.300000,0.000432,6633,-7.458566,8185.680000,18856.200000,0.000000,0.000000
109,4229150,4236611,4236984,0.380000,0.000437,6872,-7.588995,8193.440000,18947.700000,0.000000,0.000000
110,4236984,4244155,4244607,0.450000,0.000440,6693,-7.686968,8200.990000,19038.200000,0.000000,0.000000
111,4244607,4251707,4252025,0.320000,0.000430,6749,-7.537632,8208.540000,19133.500000,0.000000,0.000000
112,4252025,4259154,4259604,0.450000,0.000434,6747,-7.661749,8215.990000,19219.100000,0.000000,0.000000
113,4259604,4266751,4267136,0.390000,0.000431,6770,-7.632755,8223.580000,19310.000000,0.000000,0.000000
114,4267136,4274003,4274383,0.380000,0.000433,6467,-7.722206,8230.840000,19399.200000,0.000000,0.000000
115,4274383,4281152,4281623,0.470000,0.000430,6488,-7.694185,8237.990000,19481.700000,0.000000,0.000000
116,4281623,4289052,4289477,0.420000,0.000442,6937,-7.965559,8245.890000,19577.700000,0.000000,0.000000
117,4289477,4297158,4297506,0.350000,0.000441,7236,-7.988717,8253.990000,19678.600000,0.000000,0.000000
118,4297506,4305161,4305528,0.370000,0.000439,7311,-7.992748,8261.990000,19773.000000,0.000000,0.000000
119,4305528,4312959,4313339,0.380000,0.000439,7051,-8.033316,8269.790000,19868.900000,0.000000,0.000000
120,4313339,4321256,4321574,0.320000,0.000443,7291,-8.150500,8278.090000,19964.000000,0.000000,0.000000
121,4321574,4328899,4329285,0.390000,0.000435,6999,-8.031956,8285.730000,20054.400000,0.000000,0.000000
122,4329285,4348481,4348838,0.360000,0.000474,19196,-8.875611,8387.210000,20181.200000,0.000000,0.000000
123,4348838,4355364,4355669,0.300000,0.000447,6245,-8.366989,8394.100000,20268.000000,0.000000,0.000000
124,4355669,4362631,4363036,0.410000,0.000447,6717,-8.420755,8401.360000,20353.700000,0.000000,0.000000
125,4363036,4370374,4370659,0.280000,0.000451,7052,-8.537225,8409.110000,20445.400000,0.000000,0.000000
126,4370659,4378165,4378569,0.400000,0.000447,7405,-8.488829,8416.900000,20535.700000,0.000000,0.000000
127,4378569,4386007,4386309,0.300000,0.000449,7238,-8.576733,8424.740000,20632.200000,0.000000,0.000000
128,4386309,4393671,4394036,0.370000,0.000448,7272,-8.598851,8432.400000,20723.500000,0.000000,0.000000
129,4394036,4401506,4401919,0.410000,0.000452,7345,-8.715261,8440.240000,20816.100000,0.000000,0.000000
130,4401919,4409813,4410143,0.330000,0.000449,7701,-8.715737,8448.550000,20914.600000,0.000000,0.000000
131,4410143,4418125,4418461,0.330000,0.000453,7777,-8.836062,8456.860000,21014.300000,0.000000,0.000000
132,4418461,4426007,4426432,0.430000,0.000446,7546,-8.723377,8464.740000,21114.700000,0.000000,0.000000
133,4426432,4433823,4434237,0.410000,0.000445,7389,-8.743871,8472.560000,21205.600000,0.000000,0.000000
134,4434237,4441575,4441859,0.280000,0.000447,7136,-8.829485,8480.310000,21298.900000,0.000000,0.000000
135,4441859,4449213,4449704,0.490000,0.000443,7349,-8.794839,8487.950000,21391.700000,0.000000,0.000000
136,4449704,4456905,4457229,0.320000,0.000438,7031,-8.725918,8495.640000,21482.200000,0.000000,0.000000
137,4457229,4465067,4465319,0.250000,0.000446,7607,-8.940381,8503.800000,21582.400000,0.000000,0.000000
138,4465319,4473169,4473456,0.290000,0.000448,7638,-9.032450,8511.900000,21679.700000,0.000000,0.000000
139,4473456,4481362,4481809,0.440000,0.000448,7783,-9.068477,8520.100000,21778.000000,0.000000,0.000000
140,4481809,4489612,4489922,0.310000,0.000447,7614,-9.085041,8528.350000,21870.000000,0.000000,0.000000
141,4489922,4498065,4498421,0.350000,0.000452,8003,-9.242475,8536.800000,21978.100000,0.000000,0.000000
142,4498421,4506468,4506764,0.300000,0.000448,7829,-9.201692,8545.200000,22072.100000,0.000000,0.000000
143,4506764,4515111,4515314,0.210000,0.000453,7919,-9.361351,8553.840000,22181.000000,0.000000,0.000000
144,4515314,4523358,4523651,0.290000,0.000451,7765,-9.361676,8562.090000,22274.600000,0.000000,0.000000
145,4523651,4531563,4531976,0.410000,0.000452,7618,-9.423997,8570.300000,22374.400000,0.000000,0.000000
146,4531976,4539827,4540176,0.350000,0.000445,7691,-9.317929,8578.560000,22477.400000,0.000000,0.000000
147,4540176,4547961,4548301,0.340000,0.000446,7604,-9.371419,8586.690000,22573.600000,0.000000,0.000000
148,4548301,4556125,4556405,0.280000,0.000446,7533,-9.420325,8594.860000,22670.800000,0.000000,0.000000
149,4556405,4563775,4564130,0.350000,0.000439,7236,-9.315637,8602.510000,22760.500000,0.000000,0.000000
150,4564130,4571768,4572209,0.440000,0.000441,7555,-9.404471,8610.500000,22858.700000,0.000000,0.000000
151,4572209,4579872,4580207,0.330000,0.000443,7380,-9.486278,8618.610000,22955.200000,0.000000,0.000000
152,4580207,4588366,4588699,0.330000,0.000448,7803,-9.653697,8627.100000,23058.200000,0.000000,0.000000
153,4588699,4596971,4597315,0.350000,0.000450,8011,-9.739944,8635.700000,23157.000000,0.000000,0.000000
154,4597315,4605377,4605877,0.500000,0.000447,7967,-9.703252,8644.110000,23263.100000,0.000000,0.000000
155,4605877,4613874,4614238,0.360000,0.000446,7847,-9.727803,8652.610000,23364.100000,0.000000,0.000000
156,4614238,4622528,4622968,0.440000,0.000450,8039,-9.876203,8661.260000,23466.700000,0.000000,0.000000
157,4622968,4630771,4631226,0.460000,0.000442,7722,-9.719818,8669.500000,23562.200000,0.000000,0.000000
