Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
36,1360398,1367907,1369098,1.190000,0.000407,5732,-4.494290,3987.580000,12745.200000,4.900396,200.487957
37,1369098,1376011,1377138,1.120000,0.000411,5056,-4.581662,3995.690000,12826.000000,9.792058,334.013387
38,1377138,1384313,1385536,1.220000,0.000431,4971,-4.871385,4003.990000,12908.700000,1.559071,229.542387
39,1385536,1392374,1393470,1.100000,0.000404,5174,-4.551569,4012.050000,12989.500000,3.960854,324.181669
40,1393470,1400752,1402036,1.280000,0.000409,5456,-4.657199,4020.430000,13073.000000,5.380255,227.838410
41,1402036,1409082,1410413,1.330000,0.000399,5596,-4.555550,4028.760000,13156.200000,7.809650,225.348916
42,1410413,1417355,1418401,1.050000,0.000409,4912,-4.715719,4037.030000,13238.900000,3.634183,276.321411
43,1418401,1425369,1426560,1.190000,0.000425,5026,-4.969506,4045.050000,13318.700000,2.824302,187.307359
44,1426560,1433144,1434608,1.460000,0.000401,4968,-4.677635,4052.820000,13396.300000,3.402746,139.456999
45,1434608,1440871,1441993,1.120000,0.000410,4832,-4.830160,4060.550000,13473.400000,6.373904,315.475018
46,1441993,1449321,1450405,1.080000,0.000430,4969,-5.133776,4069.000000,13557.800000,2.695439,272.400460
47,1450405,1457404,1458589,1.190000,0.000426,4631,-5.113445,4077.080000,13638.500000,3.582797,267.872560
48,1458589,1465602,1466722,1.120000,0.000422,4966,-5.100480,4085.280000,13719.800000,3.050582,191.301608
49,1466722,1473251,1474222,0.970000,0.000398,4833,-4.802569,4092.930000,13796.300000,3.773758,236.056557
50,1474222,1567071,1567688,0.610000,0.000425,4882,-5.203350,4186.750000,13919.700000,2.591923,727.474811
51,1567688,1575199,1575877,0.670000,0.000452,5482,-5.625621,4194.880000,13999.900000,5.611490,603.028801
52,1575877,1583196,1583883,0.690000,0.000451,5217,-5.659504,4202.870000,14079.500000,11.203766,400.542996
53,1583883,1590793,1591405,0.610000,0.000438,5358,-5.507806,4210.470000,14156.100000,0.006187,326.428875
54,1591405,1598186,1598768,0.580000,0.000425,5209,-5.357447,4217.860000,14229.200000,0.896398,361.974080
55,1598768,1605749,1606464,0.710000,0.000438,5175,-5.572215,4225.430000,14304.600000,6.443729,359.337475
56,1606464,1613664,1614249,0.590000,0.000447,5416,-5.736700,4233.340000,14383.400000,0.593990,459.720959
57,1614249,1621367,1622182,0.820000,0.000450,5417,-5.811363,4241.040000,14460.300000,4.406878,370.077874
58,1622182,1629330,1630082,0.750000,0.000451,5063,-5.858357,4249.010000,14539.500000,12.632642,295.200868
59,1630082,1636991,1637684,0.690000,0.000433,4967,-5.638292,4256.670000,14616.000000,0.602088,290.206218
60,1637684,1644846,1645697,0.850000,0.000435,5443,-5.702950,4264.520000,14694.500000,0.446398,126.613300
61,1645697,1651581,1652170,0.590000,0.000398,4883,-5.193067,4271.260000,14761.500000,8.803663,278.014087
62,1652170,1658778,1659812,1.040000,0.000441,5155,-5.854199,4278.450000,14833.400000,10.689786,197.400560
63,1659812,1666272,1667012,0.740000,0.000420,5267,-5.574304,4285.950000,14908.500000,9.159692,264.620736
64,1667012,1674106,1674775,0.670000,0.000412,5631,-5.487645,4293.780000,14986.400000,4.216435,276.174795
65,1674775,1681737,1682712,0.980000,0.000432,5320,-5.812698,4301.410000,15062.600000,0.702540,179.939676
66,1682712,1689291,1690001,0.710000,0.000412,5471,-5.550423,4308.970000,15137.800000,0.005502,204.557816
67,1690001,1696472,1697205,0.730000,0.000437,4655,-5.953330,4316.150000,15209.600000,8.104055,183.584113
68,1697205,1703359,1704184,0.820000,0.000421,4916,-5.737903,4323.040000,15278.700000,14.444277,189.845146
69,1704184,1710703,1711382,0.680000,0.000407,5076,-5.566393,4330.380000,15351.600000,0.009847,412.856342
70,1711382,1719013,1719813,0.800000,0.000448,5427,-6.227469,4338.690000,15434.500000,6.792574,259.893660
