RowNumber Stress
3906602.8096 4.8229
3913326.1982 4.8154
3920782.2638 4.8376
3927419.4551 4.8413
3934444.5343 4.8480
3941211.0216 4.8355
3947374.1278 4.8367
3954140.6151 4.8355
3960303.7214 4.8363
3966940.9127 4.8334
3973111.2323 4.8267
4128232.2027 4.9006
4134143.6277 4.8859
4140659.1400 4.8695
4147073.3309 4.8577
4153745.8115 4.8590
4160375.2437 4.8531
4166574.1934 4.8435
4172672.7626 4.8313
4178728.3842 4.8296
4184869.9011 4.8279
4190832.6485 4.8330
4197267.2680 4.8309
4203658.9901 4.8263
4209922.0198 4.8254
4216442.4342 4.8195
4222712.7941 4.8208
4228983.1541 4.8204
4234959.8672 4.8225
4240936.5804 4.8212
4246920.2888 4.8191
4253549.7210 4.8166
4259619.5259 4.8250
4266076.7651 4.8229
4272247.0847 4.8182
4278719.4478 4.8191
4284889.7674 4.8149
4291268.3668 4.8140
4297568.1337 4.8127
4303918.4733 4.8199
4310052.8150 4.8238
4316143.9571 4.8161
4322364.6980 4.8229
4328793.9121 4.8233
4335057.8525 4.8259
4340976.1963 4.8238
4347369.7355 4.8259
4354065.6719 4.8267
4360113.6144 4.8276
4366601.1370 4.8305
4373131.9096 4.8284
4379417.8698 4.8259
4385703.8300 4.8259
4391816.3843 4.8276
4398153.1038 4.8284
4404750.2364 4.8233
4410826.5427 4.8271
4416989.6534 4.8259
4422986.1654 4.8250
4429156.4894 4.8288
4435326.8134 4.8246
4441460.8553 4.8216
4447681.9049 4.8144
4454250.9852 4.8212
4460515.5387 4.8220
4466867.0998 4.8284
4473001.1417 4.8322
4478917.6644 4.8352
4484964.6986 4.8420
4491185.7482 4.8327
4496928.2555 4.8165
4503018.7935 4.8140
4509239.8431 4.8101
4515199.8696 4.8067
4521464.4231 4.8071
4527293.9381 4.8020
4533863.0184 4.8007
4540120.2484 4.7999
4546638.1962 4.8024
4553025.7852 4.8042
4559109.2032 4.8020
4565286.7489 4.8054
4571420.7908 4.8037
4577728.8481 4.8037
4583819.3862 4.8037
4589939.0947 4.7986
4596275.8141 4.8016
4602265.3160 4.7913
4608479.0930 4.7951
4614692.8700 4.7947
4621065.5331 4.7917
4627423.3052 4.7904
4633550.4756 4.7866
4639885.9765 4.7823
4646135.2800 4.7836
4652341.4849 4.7720
4659064.8735 4.7763
4664826.5970 4.7750
4671061.2978 4.7754
4677424.9925 4.7780
4683452.3468 4.7741
4689151.0397 4.7763
4695628.5567 4.7784
4701376.8168 4.7789
4707682.7439 4.7849
4713852.7573 4.7904
4720072.8895 4.7913
4726221.5944 4.7926
4732542.2911 4.7887
4738690.9961 4.7853
4745011.6927 4.7866
4751081.4976 4.7857
4757409.5920 4.7861
4763479.3969 4.7874
4769764.4431 4.7943
4775748.1514 4.7913
4781774.9080 4.7947
4788009.6088 4.7969
4794451.7594 4.8077
4800750.3147 4.8102
4806970.4469 4.8120
4813576.6563 4.8098
4820061.7546 4.8128
4826460.9575 4.8072
4832723.9872 4.8042
4838729.6321 4.8020
4845078.4567 4.7999
4851641.7686 4.7999
4857761.4681 4.7990
4864093.6571 4.7947
4870170.8587 4.8007
4875993.0728 4.8003
4882155.2702 4.8024
4888189.9739 4.7999
4894267.1755 4.7942
4900641.8625 4.7968
4906768.7245 4.7990
4912895.5865 4.8003
4918774.0347 4.8012
4924688.1584 4.8020
4930772.4727 4.8046
4936814.2394 4.8025
4942813.4585 4.8042
4948599.9392 4.8073
4954641.7059 4.8042
4960598.3773 4.8064
4966895.4299 4.8020
4973022.2919 4.8007
4978936.4157 4.8016
4985403.6589 4.8025
4991154.3147 4.7977
4997288.3476 4.8021
5003045.7340 4.7986
5009520.5464 4.7990
5015775.0514 4.8025
5021852.2530 4.7973
5027801.9608 4.8082
5033794.1666 4.8055
5039786.3724 4.8121
5045948.5698 4.8077
5052146.0116 4.8103
5057834.0747 4.8034
5064455.9988 4.8047
5070526.0960 4.8008
5076681.0896 4.8042
5082836.0832 4.8021
5089118.4215 4.8029
5095238.1210 4.8103
5101279.8877 4.7981
5107882.4925 4.8016
5113803.5382 4.7937
5120107.9608 4.7950
5126625.3708 4.7959
5133014.9884 4.7937
5139234.2161 4.7946
5145496.0414 4.7915
5151544.8793 4.7915
5157877.0684 4.7898
5164124.2616 4.7973
5170413.9528 4.8149
5176448.6565 4.8140
5182355.8664 4.8091
5188475.5659 4.8069
5194552.7675 4.8074
5201012.4503 4.8065
5207004.6561 4.8061
5213166.8535 4.8008
5218691.5822 4.8017
5224896.2775 4.8061
5230888.4833 4.8087
5237008.1828 4.8113
5243127.8823 4.8149
5249240.4277 4.8096
5255437.8695 4.8109
5261585.6677 4.8188
5267648.6687 4.8197
5273754.0684 4.8184
5279774.6708 4.8237
5286092.0634 4.8215
5291985.4700 4.8188
5298345.2613 4.8144
5304874.6470 4.8065
5311276.8369 4.8096
5317339.8379 4.8140
5323614.8319 4.8096
5329847.4274 4.8074
5335995.2256 4.8048
5341931.0308 4.8057
5348163.6262 4.8039
5354374.3889 4.8048
5360162.6507 4.8035
5366162.1630 4.8052
5371992.6749 4.8035
5378118.9374 4.8026
5384076.1996 4.8171
