Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
46,1581515,1590728,1591351,0.620000,0.000617,2032,-8.137256,3955.910000,14354.200000,2.448256,974.071256
47,1591351,1600136,1601063,0.930000,0.000632,1363,-8.422601,3965.320000,14448.000000,2.620275,1057.369178
48,1601063,1610503,1611132,0.630000,0.000499,4616,-6.558558,3975.690000,14551.800000,4.461592,1229.082639
49,1611132,1621103,1621676,0.570000,0.000474,6434,-6.246742,3986.290000,14657.100000,7.987791,1145.593512
50,1621676,1631275,1631766,0.490000,0.000490,4917,-6.525574,3996.460000,14759.000000,2.522620,1105.501288
51,1631766,1641490,1642310,0.820000,0.000518,3923,-6.986356,4006.670000,14861.000000,5.992205,1025.960024
52,1642310,1651431,1652402,0.980000,0.000483,5235,-6.521728,4016.610000,14959.900000,7.619143,1112.885888
53,1652402,1662424,1663181,0.750000,0.000532,3263,-7.312427,4027.610000,15069.400000,-0.001442,1337.500547
54,1663181,1673355,1674084,0.730000,0.000510,4032,-7.031792,4038.540000,15178.900000,1.391987,975.435021
55,1674084,1683400,1684047,0.650000,0.000499,3758,-6.911779,4048.580000,15279.000000,6.303311,1299.360869
56,1684047,1694495,1695289,0.790000,0.000652,1442,-9.310935,4059.680000,15389.600000,4.084783,767.617534
57,1695289,1704436,1705051,0.610000,0.000495,3514,-6.962956,4069.620000,15489.400000,5.013245,1177.747768
58,1705051,1715050,1715950,0.900000,0.000544,3380,-7.771835,4080.230000,15594.600000,-0.165221,1154.760986
59,1715950,1726206,1726904,0.700000,0.000566,2348,-8.173169,4091.390000,15706.300000,4.475663,760.257321
60,1726904,1736132,1736739,0.600000,0.000516,2574,-7.448820,4101.320000,15805.300000,5.657895,1126.536452
61,1736739,1746968,1747714,0.750000,0.000505,4386,-7.336382,4112.150000,15913.400000,3.745569,1026.804495
62,1747714,1757644,1758481,0.830000,0.000474,5535,-6.885334,4122.830000,16019.800000,4.705025,1034.290118
63,1758481,1768267,1769154,0.890000,0.000661,1207,-9.933922,4133.450000,16125.800000,1.200464,1013.245430
64,1769154,1779195,1779951,0.750000,0.000485,5177,-7.161529,4144.380000,16234.900000,4.926951,1025.387018
65,1779951,1789841,1790484,0.650000,0.000609,1564,-9.228012,4155.020000,16341.500000,8.309243,1153.983577
66,1790484,1800459,1801263,0.810000,0.000513,4095,-7.731446,4165.640000,16447.400000,4.762516,1086.437351
67,1801263,1811261,1811904,0.650000,0.000579,1930,-8.874328,4176.440000,16554.900000,7.943431,1026.686337
68,1811904,1822161,1822883,0.730000,0.000519,3679,-7.947652,4187.340000,16663.600000,6.186248,1044.060720
69,1822883,1832667,1833455,0.790000,0.000485,5133,-7.430594,4197.850000,16768.600000,7.728129,1107.668373
70,1833455,1843200,1844070,0.870000,0.000484,5314,-7.463132,4208.380000,16873.700000,5.116490,1024.095677
71,1844070,1853700,1854473,0.780000,0.000512,4168,-7.988059,4218.880000,16978.600000,4.879849,1332.212024
72,1854473,1864772,1865707,0.930000,0.000669,1330,-10.716028,4229.960000,17089.100000,5.338219,1242.352455
73,1865707,1876354,1877141,0.780000,0.000513,4785,-8.116761,4241.540000,17204.700000,4.012460,1125.950920
74,1877141,1886836,1887633,0.800000,0.000480,5523,-7.613212,4252.020000,17309.800000,5.154305,1013.748798
75,1887633,1897490,1898330,0.840000,0.000501,4880,-8.017286,4262.670000,17416.000000,4.437168,1005.614597
76,1898330,1907413,1908469,1.050000,0.000649,1054,-10.654211,4272.600000,17515.400000,0.015664,859.322523
77,1908469,1917520,1918235,0.720000,0.000584,1730,-9.577572,4282.700000,17615.600000,2.795662,981.710997
78,1918235,1927628,1928322,0.700000,0.000485,4623,-7.892608,4292.810000,17716.600000,5.202253,935.083227
79,1928322,1937786,1938372,0.590000,0.000504,4149,-8.271736,4302.970000,17818.100000,4.624349,749.391057
80,1938372,1947210,1947991,0.780000,0.000500,3834,-8.257531,4312.390000,17911.900000,4.539329,1334.842154
81,1947991,1958718,1959478,0.760000,0.000661,1533,-11.195314,4323.900000,18026.700000,4.183443,926.927236
82,1959478,1968708,1969517,0.810000,0.000505,4351,-8.441840,4333.890000,18126.300000,4.795908,1130.372482
83,1969517,1979462,1980255,0.790000,0.000498,5131,-8.367745,4344.650000,18233.700000,7.665441,814.289036
84,1980255,1988817,1989777,0.960000,0.000586,1447,-10.031687,4354.000000,18327.600000,3.965484,1034.361094
85,1989777,1999654,2000374,0.720000,0.000508,4329,-8.667157,4364.840000,18433.900000,10.670689,993.197455
86,2000374,2009746,2010576,0.830000,0.000573,2711,-9.902853,4374.930000,18533.300000,0.008589,1068.815029
87,2010576,2020067,2020684,0.620000,0.000531,3471,-9.184604,4385.250000,18637.200000,0.387477,955.886856
88,2020684,2030076,2030647,0.570000,0.000607,1513,-10.669223,4395.260000,18736.100000,7.181576,1284.231531
89,2030647,2040719,2041454,0.740000,0.000522,5166,-9.126851,4405.900000,18842.800000,2.279424,959.885420
90,2041454,2050552,2051261,0.700000,0.000529,3335,-9.323335,4415.740000,18940.600000,0.008833,1138.012417
91,2051261,2061107,2061698,0.590000,0.000714,997,-12.883491,4426.290000,19045.700000,2.031086,1082.075063
92,2061698,2071202,2071875,0.670000,0.000499,4795,-8.850397,4436.390000,19146.600000,4.787213,1048.815021
93,2071875,2081355,2082020,0.660000,0.000659,900,-11.965661,4446.540000,19248.000000,4.669413,1046.481264
94,2082020,2091323,2091926,0.600000,0.000478,5911,-8.556848,4456.510000,19347.500000,4.613037,1404.602662
95,2091926,2102064,2102850,0.780000,0.000509,5944,-9.194370,4467.250000,19454.700000,5.301897,1183.983280
96,2102850,2112396,2113120,0.720000,0.000542,3619,-9.892327,4477.580000,19557.800000,5.881374,1319.710529
97,2113120,2122986,2123606,0.620000,0.000583,2573,-10.752883,4488.170000,19663.600000,7.016642,1238.390296
98,2123606,2133232,2133896,0.660000,0.000536,3556,-9.882585,4498.420000,19765.700000,10.018099,1209.864874
99,2133896,2143207,2143799,0.590000,0.000491,5384,-9.042588,4508.390000,19865.400000,5.950703,1342.237429
100,2143799,2153441,2154122,0.690000,0.000510,4927,-9.486408,4518.620000,19967.400000,3.562325,1222.618947
101,2154122,2164152,2164807,0.650000,0.000718,1218,-13.691847,4529.340000,20074.300000,5.612084,1076.295259
102,2164807,2173842,2174380,0.530000,0.000493,5106,-9.239999,4539.030000,20171.500000,7.205281,1188.930998
103,2174380,2183760,2184353,0.600000,0.000534,3868,-10.115075,4548.940000,20270.200000,1.326862,1168.845566
104,2184353,2193828,2194399,0.570000,0.000502,5479,-9.517283,4559.010000,20370.600000,5.849506,1199.359757
105,2194399,2203566,2204016,0.450000,0.000550,3366,-10.559562,4568.750000,20467.900000,4.766555,1532.053184
106,2204016,2214503,2214958,0.450000,0.000509,6018,-9.767427,4579.690000,20576.900000,2.607619,1358.159221
107,2214958,2224745,2225352,0.610000,0.000524,4710,-10.128659,4589.930000,20679.400000,2.127740,1259.922891
108,2225352,2235006,2235627,0.620000,0.000515,4584,-10.007570,4600.190000,20781.700000,3.893787,1295.921462
109,2235627,2245399,2246041,0.640000,0.000498,5559,-9.707458,4610.580000,20885.300000,6.570615,956.909018
110,2246041,2254540,2255147,0.610000,0.000517,3945,-10.141539,4619.720000,20976.500000,4.413413,1343.532729
111,2255147,2265242,2265627,0.380000,0.000545,3637,-10.790196,4630.430000,21083.400000,1.012287,1253.398138
112,2265627,2275066,2275748,0.680000,0.000530,3940,-10.531538,4640.250000,21182.200000,5.616800,874.054245
113,2275748,2284489,2284884,0.400000,0.000491,4418,-9.747706,4649.670000,21275.600000,16.011982,1354.402115
114,2284884,2294826,2295567,0.740000,0.000549,3709,-11.039130,4660.010000,21378.900000,4.555518,1386.224254
115,2295567,2305519,2306076,0.560000,0.000670,1493,-13.671825,4670.700000,21485.200000,4.436176,1318.561215
116,2306076,2315450,2316270,0.820000,0.000541,4016,-10.964624,4680.630000,21585.100000,5.461052,1403.999798
117,2316270,2325813,2326661,0.840000,0.000702,1257,-14.500110,4691.000000,21688.100000,5.938066,1348.596898
118,2326661,2336345,2336828,0.480000,0.000512,5107,-10.459123,4701.530000,21793.100000,0.009918,1396.878889
119,2336828,2346295,2347135,0.840000,0.000670,1456,-13.953994,4711.480000,21892.900000,3.605959,1345.790030
120,2347135,2357494,2357997,0.500000,0.000570,3291,-11.837792,4722.680000,22004.100000,1.825237,1251.620298
121,2357997,2367657,2368115,0.460000,0.000523,4692,-10.860070,4732.840000,22105.500000,1.064222,1399.594804
122,2368115,2377836,2378405,0.570000,0.000541,4009,-11.313422,4743.020000,22206.700000,7.747078,1387.138400
123,2378405,2387878,2388515,0.640000,0.000528,3835,-11.073570,4753.060000,22307.000000,6.789664,826.593048
124,2558909,2731436,2732024,0.590000,0.000490,157426,-10.285818,5096.620000,22600.100000,0.003593,589.476595
125,2732024,2740683,2741234,0.550000,0.000431,6673,-9.092407,5105.870000,22691.500000,0.009731,1293.635961
126,2741234,2750423,2750774,0.350000,0.000429,6988,-9.085504,5115.610000,22788.900000,4.846306,1566.537741
127,2750774,2760051,2760660,0.610000,0.000443,6964,-9.448671,5125.230000,22885.400000,8.036447,1361.231135
128,2760660,2770211,2770527,0.320000,0.000436,6909,-9.322442,5135.390000,22986.500000,0.597803,1667.226411
129,2770527,2780590,2780904,0.320000,0.000436,7675,-9.380580,5145.770000,23090.200000,4.101317,1467.423914
130,2780904,2790448,2790852,0.410000,0.000467,7949,-10.130658,5155.630000,23188.700000,5.567334,1638.845180
131,2790852,2800650,2801110,0.460000,0.000499,6751,-10.925761,5165.830000,23289.800000,7.568755,1488.250771
132,2801110,2810549,2811111,0.560000,0.000502,6262,-11.049850,5175.730000,23389.000000,8.339775,1106.101147
133,2811111,2820014,2820391,0.370000,0.000479,6624,-10.552636,5185.200000,23483.300000,17.134912,1445.486948
134,2820391,2829724,2830499,0.770000,0.000496,6912,-11.007954,5194.910000,23580.200000,0.007536,1249.925896
135,2830499,2839527,2840266,0.740000,0.000507,5898,-11.298981,5204.710000,23678.100000,11.157495,1429.662839
136,2840266,2849821,2850369,0.550000,0.000500,6410,-11.184681,5215.000000,23780.900000,6.881790,1100.521601
137,2850369,2858830,2859614,0.790000,0.000479,6080,-10.734973,5224.010000,23870.900000,1.279390,1167.778648
138,2859614,2868447,2869049,0.600000,0.000495,5882,-11.161405,5233.630000,23966.700000,2.705194,1297.509706
139,2869049,2878025,2878879,0.850000,0.000508,5740,-11.532980,5243.210000,24062.000000,6.783203,1262.706890
140,2878879,2888485,2888947,0.460000,0.000484,7445,-10.999404,5253.670000,24166.800000,0.012216,1454.328732
141,2888947,2898183,2898898,0.710000,0.000527,4893,-12.082515,5263.370000,24263.500000,2.582668,1195.949841
142,2898898,2908191,2908579,0.390000,0.000522,4843,-12.023263,5273.370000,24363.100000,6.155384,1611.048627
143,2908579,2918636,2919143,0.510000,0.000536,5497,-12.403212,5283.820000,24467.700000,5.006592,1616.865657
144,2919143,2928829,2929423,0.600000,0.000511,6517,-11.843384,5294.010000,24569.400000,4.487487,1366.977390
145,2929423,2938834,2939343,0.510000,0.000511,6239,-11.905819,5304.020000,24668.000000,0.005481,1602.284805
146,2939343,2949038,2949893,0.860000,0.000508,6798,-11.894345,5314.220000,24770.200000,2.225668,1384.581156
147,2949893,2959138,2960140,1.000000,0.000490,6843,-11.482752,5324.320000,24870.600000,3.952173,1334.419812
148,2960140,2969064,2969705,0.640000,0.000500,6177,-11.782157,5334.250000,24970.300000,5.612445,1483.661247
149,2969705,2979081,2979462,0.390000,0.000540,4856,-12.842671,5344.260000,25070.200000,10.791809,1477.923345
150,2979462,2988661,2989293,0.640000,0.000528,5030,-12.597547,5353.840000,25165.400000,4.527336,1531.657950
151,2989293,2999284,2999738,0.450000,0.000528,5406,-12.638124,5364.470000,25271.200000,0.373385,1440.242280
152,2999738,3008500,3009148,0.650000,0.000531,5103,-12.758102,5373.680000,25363.500000,4.931377,1373.235746
153,3009148,3018143,3018647,0.500000,0.000531,5576,-12.813310,5383.330000,25459.900000,1.542481,1469.759089
154,3018647,3028131,3028541,0.410000,0.000520,5910,-12.597464,5393.310000,25559.600000,10.220126,1084.421346
155,3028541,3037312,3037703,0.390000,0.000503,5594,-12.204315,5402.500000,25651.000000,4.920826,1649.823165
156,3037703,3047327,3047887,0.560000,0.000535,5111,-13.074322,5412.510000,25751.300000,9.345595,1283.463044
157,3047887,3057016,3057555,0.540000,0.000601,2562,-14.815071,5422.200000,25848.200000,5.669442,1866.542231
158,3057555,3067673,3068086,0.410000,0.000570,4453,-14.090394,5432.860000,25953.900000,-0.369279,1360.442735
159,3068086,3077260,3077950,0.690000,0.000540,4761,-13.355817,5442.440000,26050.000000,4.310202,1517.551870
160,3077950,3087372,3087789,0.410000,0.000528,5825,-13.115691,5452.560000,26150.800000,4.511685,1533.119126
161,3087789,3097063,3097682,0.620000,0.000523,5990,-13.023112,5462.250000,26247.800000,4.281903,1374.768865
162,3097682,3107039,3107350,0.310000,0.000517,6551,-12.908738,5472.220000,26347.200000,0.002382,1443.048965
163,3107350,3116741,3117051,0.310000,0.000539,5437,-13.546464,5481.920000,26444.000000,5.398532,1321.674928
164,3117051,3126390,3126738,0.350000,0.000528,5507,-13.313072,5491.570000,26540.100000,7.035491,1471.650447
165,3126738,3136124,3136502,0.380000,0.000537,4957,-13.588158,5501.310000,26637.600000,9.767389,1360.620943
166,3136502,3145594,3146076,0.480000,0.000550,4190,-13.997629,5510.780000,26731.900000,0.005776,1159.001610
167,3146076,3155004,3155348,0.340000,0.000547,4005,-13.964624,5520.190000,26826.100000,11.802647,1667.110047
168,3155348,3165263,3165764,0.500000,0.000530,6274,-13.559556,5530.450000,26928.200000,4.846045,1361.370447
169,3165764,3174851,3175317,0.470000,0.000509,6096,-13.052827,5540.030000,27023.500000,5.259417,1226.932498
170,3175317,3184450,3184886,0.440000,0.000542,4992,-13.999903,5549.630000,27119.700000,0.692529,1229.335057
171,3184886,3193717,3194209,0.490000,0.000550,3935,-14.276814,5558.900000,27212.400000,5.707917,1316.538408
172,3194209,3203405,3203919,0.510000,0.000552,4555,-14.379692,5568.590000,27309.100000,5.408106,1360.150501
173,3203919,3213541,3213953,0.420000,0.000527,5957,-13.752743,5578.720000,27409.900000,5.439274,1550.155003
174,3213953,3223694,3224328,0.630000,0.000533,5580,-13.961179,5588.880000,27511.300000,1.734869,922.947265
175,3224328,3232206,3232845,0.640000,0.000517,4280,-13.562524,5597.390000,27596.600000,0.389714,1219.179847
176,3232845,3242060,3242771,0.710000,0.000532,5945,-14.025077,5607.240000,27695.100000,4.091963,1422.463794
177,3242771,3252093,3252663,0.570000,0.000521,6062,-13.780807,5617.280000,27795.100000,4.441341,1373.215917
178,3252663,3262123,3262357,0.230000,0.000540,4817,-14.358619,5627.310000,27894.900000,0.819740,1434.195954
179,3262357,3271541,3272089,0.550000,0.000527,5390,-14.040708,5636.720000,27988.600000,5.139141,1800.293767
180,3272089,3282013,3282501,0.480000,0.000554,5371,-14.868522,5647.200000,28093.500000,0.247607,1539.862504
181,3282501,3291746,3292179,0.430000,0.000569,4318,-15.332681,5656.930000,28190.600000,4.847991,1413.665410
182,3292179,3301256,3301885,0.630000,0.000531,5558,-14.313907,5666.440000,28285.800000,4.028811,1327.279508
183,3301885,3310809,3311339,0.530000,0.000528,5961,-14.280610,5675.990000,28380.800000,6.795847,1349.149389
184,3311339,3320689,3321216,0.530000,0.000587,3282,-16.003616,5685.870000,28479.400000,5.190478,1533.841195
185,3321216,3330669,3331225,0.560000,0.000706,1307,-19.471451,5695.850000,28579.000000,5.001942,1299.742165
186,3331225,3340003,3340545,0.540000,0.000524,5829,-14.325570,5705.190000,28672.300000,5.075665,1316.431818
187,3340545,3350185,3350626,0.440000,0.000552,4939,-15.176851,5715.370000,28774.000000,0.820022,1367.689360
188,3350626,3360383,3360789,0.400000,0.000519,6708,-14.282021,5725.570000,28875.600000,10.529886,1084.239446
189,3360789,3369599,3369954,0.360000,0.000532,5474,-14.710180,5734.780000,28967.400000,4.020653,1138.528740
190,3369954,3378785,3379400,0.610000,0.000534,4840,-14.810782,5743.970000,29059.200000,5.141870,1124.642845
191,3379400,3388835,3389392,0.560000,0.000552,5222,-15.403185,5754.020000,29159.600000,2.884282,1145.163673
192,3389392,3398560,3399131,0.570000,0.000539,5751,-15.063905,5763.740000,29256.800000,1.012151,1300.874490
193,3399131,3409064,3409485,0.420000,0.000737,1394,-20.928050,5774.250000,29361.800000,1.332835,1354.312642
194,3409485,3419206,3419945,0.740000,0.000543,6092,-15.306144,5784.390000,29463.100000,6.354081,1108.524447
195,3419945,3429041,3429581,0.540000,0.000524,5632,-14.788468,5794.220000,29561.100000,2.513613,1198.261076
196,3429581,3439126,3439127,0.000000,0.000769,1080,-22.089353,5804.310000,29661.900000,nan,1184.759663
197,3439127,3448095,3448403,0.310000,0.000519,6956,-14.726873,5813.280000,29751.300000,5.874645,1202.808050
198,3448403,3456974,3457931,0.950000,0.000529,6110,-15.089024,5822.160000,29839.400000,3.042965,1419.820121
199,3457931,3467641,3468135,0.500000,0.000541,6384,-15.510731,5832.820000,29946.100000,5.386727,1290.424833
200,3468135,3477759,3478274,0.520000,0.000537,6838,-15.442001,5842.940000,30046.800000,9.167313,1301.127025
201,3478274,3487782,3488180,0.390000,0.000535,6577,-15.411672,5852.970000,30147.200000,0.578643,1208.917161
202,3488180,3497595,3497777,0.180000,0.000582,3592,-16.888708,5862.780000,30245.300000,9.998280,1260.233609
203,3497777,3507619,3508091,0.470000,0.000528,7049,-15.330277,5872.800000,30345.400000,4.265000,1210.401605
204,3508091,3517303,3517926,0.620000,0.000565,4636,-16.506169,5882.490000,30441.900000,5.624401,1124.947547
205,3517926,3527007,3527436,0.430000,0.000534,6113,-15.595235,5892.190000,30538.700000,5.232783,974.442324
206,3527436,3536196,3536454,0.260000,0.000613,2411,-18.061046,5901.380000,30630.500000,4.431894,1213.467807
207,3536454,3545926,3546490,0.560000,0.000635,3173,-18.801548,5911.110000,30727.200000,1.451931,1201.584722
208,3546490,3556013,3556327,0.310000,0.000746,1328,-22.272077,5921.200000,30828.500000,7.909725,1228.436142
209,3556327,3565537,3565989,0.450000,0.000745,990,-22.308217,5930.720000,30923.300000,3.001381,1112.934217
210,3565989,3575055,3575449,0.390000,0.000575,3832,-17.128690,5940.240000,31018.200000,1.522066,1029.827996
211,3575449,3584069,3584547,0.480000,0.000538,4723,-16.035232,5949.250000,31108.600000,5.352062,1128.747917
212,3584547,3593301,3593807,0.510000,0.000550,4743,-16.464111,5958.480000,31200.700000,9.175573,1181.393875
213,3593807,3603064,3603414,0.350000,0.000696,1301,-21.067362,5968.250000,31298.100000,4.587250,1615.244969
214,3603414,3612414,3613039,0.620000,0.000755,1050,-22.972209,5977.600000,31391.100000,8.968956,1508.842890
215,3613039,3622039,3622566,0.530000,0.000534,6023,-16.103433,5987.220000,31487.600000,4.043941,1338.670165
216,3622566,3631143,3631823,0.680000,0.000557,4288,-16.899611,5996.330000,31578.200000,8.043624,1423.587322
217,3631823,3641000,3641379,0.380000,0.000571,4427,-17.391989,6006.180000,31676.200000,5.429370,1437.458798
218,3641379,3650701,3651156,0.460000,0.000676,1822,-20.769485,6015.880000,31773.000000,2.312659,1530.317585
219,3651156,3660419,3660815,0.400000,0.000726,1301,-22.433515,6025.600000,31870.200000,0.068005,1509.018525
220,3660815,3670026,3670467,0.440000,0.000534,6023,-16.358482,6035.210000,31966.600000,4.442045,1400.215969
221,3670467,3679328,3679818,0.490000,0.000553,5027,-17.041443,6044.510000,32059.100000,4.225539,1453.267972
222,3679818,3688695,3689269,0.570000,0.000534,5751,-16.463016,6053.880000,32152.500000,4.510652,1456.649651
223,3689269,3698365,3698970,0.600000,0.000573,4732,-17.760228,6063.550000,32249.300000,2.099218,1292.417760
224,3698970,3707683,3708142,0.460000,0.000580,3967,-18.048550,6072.870000,32342.100000,4.990948,1448.965291
225,3708142,3717019,3717417,0.400000,0.000578,3931,-18.040199,6082.200000,32435.600000,4.151797,1350.738526
226,3717417,3726652,3727051,0.390000,0.000523,6607,-16.322654,6091.840000,32531.500000,1.954231,1444.191457
227,3727051,3736414,3736734,0.320000,0.000558,5660,-17.498379,6101.600000,32628.800000,7.561969,1454.935085
228,3736734,3746041,3746377,0.340000,0.000557,5111,-17.519514,6111.220000,32725.200000,12.699885,1481.649940
229,3746377,3755711,3756065,0.360000,0.000734,1337,-23.386656,6120.890000,32821.500000,4.957699,1432.560588
230,3756065,3765060,3765651,0.590000,0.000695,1563,-22.150972,6130.240000,32915.000000,2.116270,1470.453077
231,3765651,3774598,3774954,0.360000,0.000761,1177,-24.401788,6139.780000,33009.800000,6.698566,1385.719218
232,3774954,3783827,3784137,0.310000,0.000542,5879,-17.239950,6149.010000,33102.200000,6.814175,1380.505295
233,3784137,3793111,3793376,0.270000,0.000747,1062,-24.075181,6158.290000,33195.000000,1.337832,1539.192636
234,3793376,3803019,3803320,0.300000,0.000663,2269,-21.372023,6168.200000,33293.900000,8.084172,1313.478366
235,3803320,3812450,3812751,0.300000,0.000718,1138,-23.256919,6177.630000,33387.800000,11.963119,1422.783293
236,3812751,3821633,3822208,0.570000,0.000549,5910,-17.678147,6186.820000,33479.600000,9.377875,1451.750845
237,3822208,3831048,3831463,0.420000,0.000578,4181,-18.703214,6196.230000,33573.500000,3.182666,1149.440315
238,3831463,3839586,3840113,0.530000,0.000537,5117,-17.385577,6204.770000,33658.500000,-0.014109,1442.833315
239,3840113,3849120,3849521,0.400000,0.000554,5424,-18.002113,6214.300000,33753.300000,2.809724,1296.882559
240,3849521,3858029,3858459,0.430000,0.000546,5254,-17.787974,6223.210000,33842.800000,2.061498,1298.745381
241,3858459,3867664,3868191,0.520000,0.000571,4792,-18.679994,6232.850000,33938.600000,2.318707,1297.075998
242,3868191,3876749,3877174,0.430000,0.000550,4806,-18.030565,6241.930000,34029.600000,0.698415,1257.374795
243,3877174,3885530,3886104,0.580000,0.000566,3975,-18.610665,6250.710000,34117.200000,4.547586,1266.809816
244,3886104,3895005,3895413,0.410000,0.000535,6570,-17.586910,6260.190000,34211.900000,4.962874,1570.161287
245,3895413,3904747,3905157,0.410000,0.000597,4154,-19.785729,6269.930000,34308.800000,4.339203,1480.041233
246,3905157,3914818,3915174,0.360000,0.000795,995,-26.616423,6280.000000,34409.500000,4.673222,1542.928431
247,3915174,3924196,3924791,0.590000,0.000566,4835,-18.831556,6289.380000,34503.200000,5.442771,1253.916658
