Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
23,1260402,1266541,1268039,1.500000,0.000373,4653,-3.685142,3886.220000,11733.600000,6.899834,91.501976
24,1268039,1273957,1275404,1.450000,0.000366,5122,-3.631497,3893.630000,11807.600000,8.071787,90.019763
25,1275404,1281126,1282252,1.130000,0.000386,4576,-3.897569,3900.800000,11879.200000,6.050421,126.778656
26,1282252,1288647,1289883,1.240000,0.000382,5110,-3.874284,3908.320000,11954.200000,4.611773,123.814229
27,1289883,1295908,1297155,1.250000,0.000397,4414,-4.085891,3915.580000,12026.600000,5.342049,138.636364
28,1297155,1303640,1305031,1.390000,0.000385,5025,-3.964326,3923.320000,12103.900000,7.214165,134.090909
29,1305031,1311367,1312512,1.150000,0.000374,5313,-3.859075,3931.040000,12181.000000,5.916215,261.264822
30,1312512,1319655,1320878,1.220000,0.000396,5597,-4.157719,3939.330000,12263.600000,4.814343,206.521739
31,1320878,1327717,1328988,1.270000,0.000391,5555,-4.127730,3947.390000,12344.100000,5.618754,163.339921
32,1328988,1335530,1336591,1.060000,0.000401,4962,-4.293579,3955.210000,12422.200000,3.946617,281.324111
33,1336591,1343611,1344768,1.150000,0.000400,5358,-4.306718,3963.290000,12502.800000,1.363823,217.588933
34,1344768,1351380,1352550,1.170000,0.000416,4663,-4.536192,3971.060000,12580.400000,2.262755,182.806324
35,1352550,1359374,1360398,1.020000,0.000387,5604,-4.201155,3979.050000,12660.200000,1.864197,308.498024
36,1360398,1367907,1369098,1.190000,0.000407,5732,-4.494290,3987.580000,12745.200000,5.976849,229.743083
37,1369098,1376011,1377138,1.120000,0.000411,5056,-4.581662,3995.690000,12826.000000,11.880244,387.845850
38,1377138,1384313,1385536,1.220000,0.000431,4971,-4.871385,4003.990000,12908.700000,1.842661,264.031621
39,1385536,1392374,1393470,1.100000,0.000404,5174,-4.551569,4012.050000,12989.500000,4.547129,371.047431
40,1393470,1400752,1402036,1.280000,0.000409,5456,-4.657199,4020.430000,13073.000000,6.338074,261.264822
41,1402036,1409082,1410413,1.330000,0.000399,5596,-4.555550,4028.760000,13156.200000,9.067194,259.782609
42,1410413,1417355,1418401,1.050000,0.000409,4912,-4.715719,4037.030000,13238.900000,4.224308,316.304348
43,1418401,1425369,1426560,1.190000,0.000425,5026,-4.969506,4045.050000,13318.700000,3.467647,213.339921
44,1426560,1433144,1434608,1.460000,0.000401,4968,-4.677635,4052.820000,13396.300000,3.925560,159.288538
45,1434608,1440871,1441993,1.120000,0.000410,4832,-4.830160,4060.550000,13473.400000,7.882825,360.671937
