Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
0,997442,999654,1003335,3.680000,0.000032,1656,0.390643,3128.200000,9230.830000,9.629572,13.310277
1,1003335,1006182,1010923,4.740000,0.000016,2847,0.532811,3134.730000,9295.970000,9.024836,14.051383
2,1010923,1014368,1018013,3.650000,0.000026,2760,0.442822,3142.910000,9377.710000,9.016885,13.300395
3,1018013,1021615,1025075,3.460000,0.000035,3602,0.353550,3150.160000,9450.140000,8.527987,13.102767
4,1025075,1029011,1032331,3.320000,0.000039,3935,0.308010,3157.560000,9524.000000,8.723086,14.120553
5,1032331,1035794,1039162,3.370000,0.000077,3281,-0.055624,3164.340000,9591.690000,8.238547,14.871542
6,1039162,1043165,1046172,3.010000,0.000106,3781,-0.338151,3171.710000,9665.130000,7.608994,17.351779
7,1046172,1050891,1053175,2.280000,0.000142,4182,-0.702236,3179.440000,9742.010000,7.194689,24.446640
8,1053175,1058953,1060515,1.560000,0.000204,4724,-1.317477,3187.500000,9822.500000,6.353838,72.193676
9,1060515,1068227,1069616,1.390000,0.000277,4965,-2.058162,3196.770000,9914.550000,5.324852,326.956522
10,1069616,1079298,1080831,1.540000,0.000322,4292,-2.528736,3207.840000,10024.600000,4.719002,244.930830
11,1080831,1090229,1091219,0.990000,0.000326,3217,-2.602859,3218.780000,10133.600000,4.677057,1075.079051
12,1091219,1102913,1104047,1.130000,0.000356,5209,-2.951785,3231.460000,10259.100000,4.197134,1182.440711
13,1104047,1115473,1116721,1.250000,0.000381,3867,-3.252145,3244.020000,10384.200000,4.271375,1303.359684
14,1116721,1128258,1129500,1.250000,0.000393,3533,-3.422475,3256.800000,10512.000000,4.302183,1251.867589
15,1129500,1141139,1142023,0.880000,0.000378,4596,-3.311698,3269.690000,10640.200000,7.590031,1630.484190
16,1142023,1153824,1155002,1.180000,0.000374,5470,-3.318759,3282.370000,10766.900000,10.159338,1804.703557
17,1155002,1167402,1168859,1.460000,0.000395,4887,-3.594307,3295.950000,10902.500000,9.854602,1913.982213
18,1168859,1180459,1181506,1.040000,0.000372,6089,-3.397971,3309.010000,11035.700000,2.341137,1712.262846
19,1181506,1193423,1194246,0.820000,0.000386,5556,-3.598115,3321.970000,11164.900000,15.474308,2041.353755
20,1194246,1206636,1207507,0.870000,0.000390,5845,-3.695300,3335.180000,11296.600000,-0.151515,2169.466403
21,1207507,1220260,1221107,0.840000,0.000379,6894,-3.626523,3348.810000,11432.900000,0.105402,2105.464427
22,1221107,1233494,1234365,0.870000,0.000385,6308,-3.744024,3362.040000,11565.400000,6.762599,1916.324111
23,1234365,1246489,1247299,0.810000,0.000381,6308,-3.748955,3375.040000,11694.900000,0.866271,2042.144269
24,1247299,1259877,1260628,0.750000,0.000382,6435,-3.816655,3388.420000,11828.600000,0.102108,2146.373518
25,1260628,1273384,1274082,0.700000,0.000388,6132,-3.937079,3401.930000,11963.700000,7.145504,1948.112648
26,1274082,1285954,1286809,0.860000,0.000382,6190,-3.917201,3414.500000,12089.000000,0.615942,2194.743083
27,1286809,1299511,1300376,0.860000,0.000373,7522,-3.855978,3428.060000,12224.500000,3.860343,2234.930830
28,1300376,1313032,1313819,0.790000,0.000380,7115,-3.995086,3441.580000,12359.600000,6.747600,2120.355731
29,1313819,1326346,1326968,0.620000,0.000389,6364,-4.159455,3454.890000,12492.300000,5.138340,2281.126482
30,1326968,1339483,1340168,0.680000,0.000422,4599,-4.617768,3468.030000,12623.600000,0.000000,2243.873518
31,1340168,1352772,1353435,0.660000,0.000390,6366,-4.266231,3481.320000,12756.300000,0.000000,2396.047431
32,1353435,1366316,1367040,0.730000,0.000389,6917,-4.309806,3494.860000,12891.500000,8.596838,2274.703557
33,1367040,1379501,1380424,0.920000,0.000380,7405,-4.249958,3508.050000,13023.400000,4.404291,2102.173913
34,1380424,1392700,1393321,0.620000,0.000395,5795,-4.495199,3521.250000,13154.900000,3.656126,2189.031621
35,1393321,1405898,1406474,0.580000,0.000403,5735,-4.652136,3534.440000,13286.800000,12.549407,2100.592885
36,1406474,1419014,1419598,0.580000,0.000387,6785,-4.483225,3547.560000,13418.000000,1.021080,2169.664032
37,1419598,1432197,1433048,0.850000,0.000390,6895,-4.578398,3560.740000,13549.300000,5.467721,2398.814229
38,1433048,1446206,1446945,0.740000,0.000393,7440,-4.670255,3574.750000,13689.300000,-0.000000,2207.905138
39,1446945,1459100,1459829,0.730000,0.000404,5897,-4.877284,3587.650000,13817.600000,-0.000000,2221.640316
40,1459829,1550967,1561808,10.840000,0.000573,87,-7.267117,3679.510000,13972.500000,nan,2450.296443
41,1561808,1574208,1574844,0.640000,0.000408,7376,-5.090057,3702.750000,14204.300000,0.000000,2514.920949
42,1574844,1587483,1588146,0.660000,0.000419,6153,-5.296072,3716.030000,14336.600000,-0.000000,2584.584980
43,1588146,1601034,1601361,0.330000,0.000400,7320,-5.087020,3729.580000,14472.100000,9.337945,2804.545455
44,1601361,1614420,1615460,1.040000,0.000395,8347,-5.060691,3742.970000,14605.200000,4.743083,2320.849802
45,1615460,1627465,1628155,0.690000,0.000412,5589,-5.370076,3756.010000,14735.700000,5.895916,2374.110672
46,1628155,1640690,1641692,1.000000,0.000384,8231,-5.002994,3769.240000,14867.900000,0.000000,2007.312253
47,1641692,1653131,1653706,0.570000,0.000407,5558,-5.398657,3781.680000,14992.100000,6.587615,2350.395257
48,1653706,1666780,1667387,0.600000,0.000405,6773,-5.425530,3795.330000,15128.200000,-0.000000,2152.964427
49,1667387,1679774,1680311,0.540000,0.000404,6093,-5.464124,3808.320000,15257.500000,13.866930,2189.723320
50,1680311,1692694,1693476,0.780000,0.000399,6518,-5.443297,3821.240000,15386.500000,3.656126,2278.656126
51,1693476,1705766,1706257,0.490000,0.000410,5965,-5.665482,3834.310000,15516.700000,7.905138,2251.679842
52,1706257,1718657,1719676,1.020000,0.000400,6864,-5.563680,3847.200000,15645.800000,1.976285,2242.193676
53,1719676,1732212,1733060,0.850000,0.000424,5327,-5.994037,3860.760000,15781.100000,4.851779,1862.648221
54,1733060,1744707,1745170,0.470000,0.000407,5206,-5.770539,3873.250000,15905.700000,7.460474,1868.675889
55,1745170,1756656,1757633,0.980000,0.000406,5875,-5.805852,3885.200000,16025.200000,3.820817,2541.501976
56,1757633,1770872,1771751,0.880000,0.000418,6411,-6.048196,3899.420000,16167.000000,6.857708,2276.778656
57,1771751,1783975,1784747,0.770000,0.000405,6552,-5.907341,3912.520000,16297.800000,0.217391,2190.316206
58,1784747,1796973,1797982,1.010000,0.000411,6029,-6.046128,3925.520000,16427.500000,0.000000,2483.399209
59,1797982,1810806,1811415,0.610000,0.000413,6500,-6.138019,3939.350000,16565.700000,0.000000,1983.003953
60,1811415,1822858,1823613,0.760000,0.000406,5780,-6.068732,3951.400000,16686.100000,1.062253,2369.169960
61,1823613,1836689,1837239,0.550000,0.000403,7354,-6.070748,3965.240000,16823.900000,2.042161,2264.328063
62,1837239,1849464,1850021,0.560000,0.000397,6882,-6.025982,3978.010000,16951.600000,4.128239,2151.185771
63,1850021,1861714,1862493,0.780000,0.000411,6111,-6.312293,3990.260000,17073.800000,3.458498,2627.569170
64,1862493,1875719,1876261,0.540000,0.000410,7409,-6.354017,4004.270000,17213.700000,6.281762,2089.328063
65,1876261,1888475,1889121,0.650000,0.000404,6799,-6.304319,4017.020000,17340.600000,4.545455,2415.513834
66,1889121,1901157,1902200,1.050000,0.000411,6688,-6.479772,4029.700000,17467.300000,5.599473,2086.660079
67,1902200,1913950,1914721,0.770000,0.000413,6014,-6.559723,4042.500000,17595.400000,3.227931,2265.217391
68,1914721,1926811,1927291,0.480000,0.000420,5760,-6.735969,4055.360000,17723.400000,6.225296,1983.992095
69,1927291,1938634,1939320,0.690000,0.000406,6030,-6.552827,4067.180000,17841.600000,3.478261,2517.885375
70,1939320,1951657,1952377,0.720000,0.000406,6941,-6.603865,4080.200000,17971.500000,0.000000,2409.683794
71,1952377,1964671,1965320,0.650000,0.000412,6918,-6.755104,4093.220000,18101.500000,6.146245,2429.150198
72,1965320,1977456,1978000,0.550000,0.000415,6410,-6.859849,4106.000000,18228.800000,8.322354,2073.715415
73,1978000,1989716,1990284,0.570000,0.000399,6996,-6.624623,4118.260000,18351.300000,4.841897,2425.988142
74,1990284,2001756,2002610,0.860000,0.000395,7758,-6.594006,4130.300000,18471.500000,5.632411,2392.885375
75,2002610,2015183,2015826,0.640000,0.000412,7247,-6.960040,4143.730000,18605.500000,5.681818,2398.616601
76,2015826,2027686,2028465,0.780000,0.000417,6632,-7.104073,4156.230000,18730.400000,0.000000,2944.466403
77,2028465,2041760,2042353,0.590000,0.000416,7464,-7.151530,4170.310000,18871.000000,6.472332,2632.114625
78,2042353,2053980,2054671,0.690000,0.000422,6118,-7.317468,4182.530000,18992.800000,6.916996,2249.604743
79,2054671,2066084,2066910,0.830000,0.000418,6319,-7.296420,4194.630000,19113.400000,9.090909,2417.094862
80,2066910,2078881,2079729,0.850000,0.000419,6777,-7.369694,4207.430000,19241.400000,0.395257,2278.260870
81,2079729,2090915,2091758,0.840000,0.000425,5906,-7.524405,4219.460000,19361.500000,6.192358,2389.525692
82,2091758,2103099,2103788,0.680000,0.000419,6594,-7.459449,4231.650000,19483.000000,6.274704,2516.501976
83,2103788,2115895,2116633,0.740000,0.000419,6698,-7.512558,4244.440000,19610.500000,6.038647,1903.952569
84,2116633,2126765,2127711,0.950000,0.000412,5783,-7.435593,4255.310000,19719.500000,-0.000000,2672.826087
85,2127711,2140010,2140790,0.780000,0.000424,6754,-7.711053,4268.560000,19851.500000,6.192358,2433.596838
86,2140790,2152731,2153222,0.490000,0.000410,7231,-7.492672,4281.280000,19978.300000,6.225296,2601.778656
87,2153222,2165444,2166070,0.630000,0.000403,7793,-7.403354,4293.990000,20105.000000,5.434783,2521.146245
88,2166070,2177743,2178554,0.810000,0.000404,7212,-7.478670,4306.290000,20228.100000,5.237154,2341.501976
89,2178554,2190238,2190859,0.630000,0.000405,7343,-7.549539,4318.780000,20352.800000,2.915020,2710.276680
90,2190859,2203463,2203959,0.500000,0.000407,7360,-7.634087,4332.010000,20484.600000,5.895916,1983.794466
91,2203959,2215414,2215935,0.520000,0.000399,7060,-7.530784,4343.960000,20604.100000,6.324111,2515.711462
92,2215935,2227670,2228415,0.740000,0.000400,7733,-7.592302,4356.220000,20726.800000,21.400339,2239.723320
93,2228415,2240233,2240853,0.620000,0.000405,6995,-7.758343,4368.780000,20852.000000,4.347826,2048.221344
94,2240853,2251626,2252369,0.750000,0.000419,5619,-8.096664,4380.170000,20965.700000,4.545455,2200.988142
95,2252369,2263801,2264741,0.940000,0.000400,7558,-7.732681,4392.350000,21087.200000,4.792490,2463.241107
96,2264741,2276656,2277118,0.460000,0.000419,6375,-8.197736,4405.200000,21215.600000,8.382740,2601.778656
97,2277118,2289149,2289885,0.730000,0.000398,7992,-7.797578,4417.700000,21339.800000,4.808959,2213.241107
98,2289885,2300934,2301678,0.740000,0.000410,6590,-8.100935,4429.480000,21457.700000,-0.000000,2485.375494
99,2301678,2313133,2313605,0.470000,0.000411,6661,-8.179256,4441.680000,21579.400000,6.274704,2632.509881
100,2313605,2325688,2326369,0.690000,0.000421,6859,-8.449899,4454.230000,21704.900000,5.573123,2679.051383
101,2326369,2338147,2338737,0.590000,0.000417,7266,-8.404699,4466.690000,21829.000000,5.731225,2798.418972
102,2338737,2350920,2351615,0.690000,0.000411,7612,-8.336224,4479.470000,21956.500000,6.488801,2909.189723
103,2351615,2626426,2634935,8.510000,0.000482,3732,-9.946331,4754.970000,22145.600000,0.227356,3803.162055
104,2634935,2646476,2646863,0.390000,0.000371,8278,-7.602274,4775.020000,22345.700000,1.449275,3496.343874
105,2646863,2658254,2658546,0.290000,0.000381,6590,-7.878018,4786.800000,22463.700000,0.172925,2752.865613
106,2658546,2669465,2669803,0.340000,0.000369,7467,-7.637988,4798.010000,22575.600000,4.644269,2793.181818
107,2669803,2681414,2681800,0.390000,0.000374,7297,-7.797667,4809.960000,22694.600000,3.952569,3426.086957
108,2681800,2693664,2694325,0.660000,0.000380,7688,-7.971760,4822.210000,22817.400000,0.938735,3265.711462
109,2694325,2706252,2706803,0.550000,0.000377,7493,-7.964155,4834.800000,22942.700000,0.000000,4053.952569
110,2706803,2719648,2720020,0.380000,0.000387,7620,-8.243593,4848.190000,23076.900000,-0.000000,2787.845850
111,2720020,2731318,2731750,0.440000,0.000365,7451,-7.766753,4859.860000,23192.700000,0.543478,4067.490119
112,2731750,2743904,2744601,0.700000,0.000380,7707,-8.167568,4872.450000,23319.000000,0.988142,3202.667984
113,2744601,2756041,2756547,0.500000,0.000381,6877,-8.245860,4884.590000,23439.900000,3.722003,2798.023715
114,2756547,2767643,2768133,0.490000,0.000363,7896,-7.867667,4896.190000,23556.000000,6.126482,2910.968379
115,2768133,2779629,2780189,0.560000,0.000376,7101,-8.210912,4908.180000,23675.400000,1.679842,2776.581028
