RowNumber Stress
2120231.7373 5.4781
2127185.8895 5.4755
2135351.7500 5.4806
2142815.2786 5.4728
2150751.8477 5.4763
2158784.1507 5.4859
2166448.9627 5.4763
2174681.6402 5.4806
2182180.1936 5.4719
2190036.6284 5.4780
2197770.2258 5.4763
2205503.8232 5.4789
2212767.1342 5.4763
2220187.2074 5.4640
2228338.8371 5.4631
2236176.9426 5.4631
2243858.2859 5.4763
2251121.5970 5.4833
2259011.9565 5.4754
2266954.5701 5.4754
2274531.4053 5.4701
2282559.7528 5.4701
2288763.4758 5.3966
2543967.0713 5.5490
2550299.7675 5.5325
2557449.5857 5.5226
2563714.1883 5.5017
2570659.7261 5.4863
2578286.1988 5.4764
2585299.8301 5.4753
2592177.2743 5.4632
2600416.5886 5.4687
2607634.5004 5.4577
2615601.4407 5.4500
2622887.4459 5.4577
2631058.6668 5.4643
2638344.6720 5.4555
2645698.7708 5.4566
2653529.5241 5.4555
2660815.5293 5.4577
2668782.4697 5.4785
2675387.5398 5.4599
2682860.3506 5.4621
2691138.7033 5.4742
2698255.1990 5.4665
2706359.8913 5.4665
2713847.9814 5.4709
2721933.7653 5.4500
2728908.7846 5.4522
2737416.4145 5.4643
2745187.1631 5.4687
2753082.6638 5.4984
2759974.4991 5.4654
2767745.2477 5.4907
2774779.1150 5.4599
2782389.1756 5.4698
2789999.2362 5.4665
2797943.0714 5.4787
2806153.9262 5.4654
2813964.2516 5.4754
2821107.0278 5.4665
2829451.3925 5.4865
2836327.1490 5.4854
2844061.6811 5.4721
2851787.1856 5.4787
2859370.6300 5.4709
2867060.1289 5.4865
2875081.0717 5.4810
2882041.3940 5.4832
2889333.1602 5.4787
2896691.2152 5.4754
2904712.1580 5.4743
2911871.3466 5.4888
2919816.7160 5.4776
2927563.4512 5.4810
2934846.7065 5.4765
2942328.5960 5.4609
2949479.4285 5.4787
2957491.0093 5.5021
2964898.0319 5.4898
2971842.1155 5.4910
2979249.1381 5.4775
2986845.6860 5.4887
2993839.5488 5.4887
3001607.0055 5.4876
3008518.7255 5.4865
3015496.2714 5.4820
3022342.1655 5.4731
3029723.2820 5.4965
3036906.6901 5.4932
3043892.3896 5.4775
3050350.8666 5.4819
3058776.5824 5.4786
3065680.2350 5.4864
3072641.5021 5.4808
3079988.2181 5.4786
3087129.8017 5.4797
3094459.3777 5.4775
3100996.0034 5.4718
3108830.7990 5.4651
3116265.1672 5.4662
3122721.3291 5.4550
3130733.2588 5.4707
3137963.5367 5.4651
3145770.9301 5.4797
3152732.5225 5.4718
3160214.6077 5.4898
3167233.0603 5.4763
3173861.5988 5.4909
3180490.1373 5.4864
3187573.5755 5.4740
3195038.2048 5.4650
3201521.6107 5.4536
3209745.9255 5.4673
3217128.3813 5.4741
3224251.8035 5.4730
3231043.4974 5.4661
3238344.1224 5.4730
3245709.3548 5.4741
3252299.2995 5.4707
3259655.9352 5.4615
3266544.7382 5.4822
3273691.0667 5.4834
3280966.1578 5.4765
3288691.9183 5.4684
3296288.9160 5.4834
3303177.7191 5.4903
3310251.4002 5.4891
3317067.8565 5.4868
3322855.4138 5.4845
3329920.8385 5.4915
3337243.1878 5.4659
3344115.9191 5.4961
3351309.8061 5.4822
3357668.6883 5.4659
3364991.0376 5.4740
3371911.8159 5.4845
3379217.0819 5.4717
3386330.1041 5.4927
3392802.3135 5.4658
3399594.9293 5.4776
3406451.6263 5.4729
3412795.6731 5.4729
3420284.4319 5.4658
3427325.1453 5.4729
3433597.7809 5.4681
3441150.5462 5.4894
3447935.2337 5.4812
3454719.9212 5.4752
3460864.5438 5.4622
3467577.3804 5.4516
3474162.3535 5.4397
3480867.3549 5.4456
3488011.0087 5.4433
3495082.6163 5.4504
3501835.6830 5.4692
3510308.8704 5.4692
3516615.9798 5.4622
3524243.1250 5.4634
3531679.5916 5.4610
3538282.0687 5.4669
3545392.4287 5.4751
3551606.7319 5.4610
3559650.5619 5.4622
3566744.3332 5.4763
3573829.8247 5.4810
3580535.7363 5.4810
3587739.3366 5.4751
3594563.8001 5.4692
3601388.2635 5.4528
3608899.0344 5.4587
3615273.7223 5.4587
3622847.6090 5.4681
3629845.2769 5.4787
3636905.9869 5.4575
3644155.8231 5.4681
3650964.3649 5.4657
3658268.7076 5.4563
3664376.6493 5.4539
3673003.3299 5.4657
3678978.3525 5.4681
3685708.1148 5.4574
3692752.3519 5.4491
3700488.4339 5.4622
3706833.4118 5.4562
3714309.1780 5.4610
3720842.6206 5.4610
3727690.1711 5.4798
3734914.6510 5.4916
3742013.4877 5.4810
3748295.6442 5.4680
3754703.4437 5.4669
3761990.7451 5.4669
3768963.9388 5.4504
3775874.3108 5.4468
3782910.3260 5.4314
3789946.3412 5.4302
3797296.4642 5.4433
3804395.3009 5.4373
3811431.3161 5.4373
3819023.8531 5.4385
3826239.9006 5.4279
3832577.4727 5.4255
3840671.9956 5.4385
3847699.7984 5.4421
3854664.8529 5.4385
3861755.4039 5.4421
3868845.9549 5.4397
3875811.0095 5.4456
3882650.5676 5.4397
3889176.3844 5.4385
3896706.1731 5.4409
3903796.7241 5.4456
3909946.0516 5.4444
3916965.6516 5.4385
3923546.5265 5.4480
3930127.4015 5.4362
3937380.7397 5.4278
3944857.9496 5.4362
3951579.5840 5.4422
4076241.0059 5.5019
4083336.0644 5.5102
4089373.0878 5.4768
4095092.2413 5.4589
4101914.4061 5.4528
4108612.5315 5.4395
4116240.9522 5.4564
4123187.1563 5.4685
4130373.0420 5.4637
4136738.7270 5.4637
4143351.6229 5.4564
4150149.9272 5.4564
4156392.0066 5.4491
4163499.3247 5.4539
4170289.6940 5.4490
4176956.6021 5.4551
4183314.8570 5.4515
4190731.1890 5.4503
4197962.1126 5.4600
4205316.6418 5.4441
4212114.9460 5.4527
4219213.9685 5.4515
4226058.0707 5.4466
4233642.0759 5.4478
4240239.5438 5.4429
4246713.6946 5.4551
4254051.0654 5.4490
4260771.8505 5.4490
4266752.7326 5.4600
4274011.4705 5.4625
4280901.1200 5.4674
4287175.6222 5.4564
4294364.4447 5.4502
4300877.3951 5.4429
4307881.8888 5.4588
4314210.5104 5.4563
4321583.6617 5.4563
4327912.2833 5.4539
4334831.0508 5.4551
4341864.0560 5.4514
4347796.2429 5.4502
4355135.0308 5.4564
4361678.7834 5.4526
4368528.3188 5.4576
4374988.2420 5.4551
4381744.9829 5.4401
4389475.6683 5.4564
4395806.3084 5.4436
4402433.5619 5.4436
4409304.0173 5.4334
4416539.2756 5.4449
4423592.1325 5.4513
4430827.3909 5.4321
4437568.3681 5.4385
4445098.8291 5.4487
4452325.6425 5.4551
4459673.9149 5.4474
4466354.1626 5.4525
4472912.9512 5.4564
4479653.9284 5.4564
4486750.9894 5.4564
4493415.6519 5.4551
4500012.0183 5.4615
4506245.2820 5.4628
4512531.7167 5.4667
4518803.4850 5.4680
4525256.1697 5.4628
4532114.9534 5.4809
4538011.1009 5.4693
4545170.7085 5.4667
4551187.1855 5.4628
4557444.3216 5.4564
4564122.6111 5.4576
4571583.0426 5.4564
4578381.6616 5.4304
4585120.1159 5.4460
4592580.5474 5.4525
4599258.8368 5.4433
4607071.1278 5.4394
4613681.5279 5.4420
4619931.3607 5.4433
4627142.7062 5.4668
4633693.0117 5.4681
4640295.6962 5.4838
4646178.0878 5.4629
4653072.8373 5.4525
4659847.6782 5.4551
4666622.5190 5.4642
4674236.7207 5.4694
4680891.6529 5.4785
4686647.2699 5.4577
4693901.7455 5.4433
4700376.8146 5.4511
4706672.0207 5.4498
4713730.1280 5.4459
4720190.0907 5.4511
4726709.8678 5.4498
4734067.0474 5.4472
4740467.1956 5.4577
4746792.7371 5.4432
4753655.3529 5.4419
4759801.8696 5.4367
4766187.0861 5.4380
4772870.6771 5.4406
4779613.9431 5.4472
4786536.2338 5.4669
4792921.4502 5.4577
4799120.3981 5.4643
4805915.3986 5.4471
4812054.7412 5.4510
4819088.1628 5.4616
4824273.8211 5.4590
4831239.4976 5.4550
4836478.6389 5.4483
4842848.9585 5.4470
4849338.3494 5.4389
4856034.5287 5.4551
4863501.0650 5.4645
4869663.9203 5.4538
4875352.7098 5.4443
4881041.4993 5.4416
4887611.4847 5.4376
4894122.2811 5.4470
4900277.9432 5.4565
4906589.0219 5.4483
4913473.8212 5.4510
4920072.0997 5.4605
4926257.9858 5.4456
4933209.7435 5.4646
4939866.9352 5.4538
4945993.9081 5.4483
4953046.9987 5.4511
4958865.7984 5.4402
4965683.7860 5.4592
4971124.4556 5.4401
4978245.0268 5.4483
4983848.0992 5.4497
4990618.4784 5.4633
4996630.1082 5.4414
5002525.0073 5.4469
5009178.6558 5.4455
5015657.2083 5.4578
5021902.2994 5.4455
5028664.7762 5.4469
5034552.7948 5.4304
5041431.8660 5.4579
5049127.0983 5.4880
5054315.5503 5.4497
5060436.7578 5.4551
5066383.0736 5.4469
5072380.6781 5.4373
5079874.7163 5.4579
5085851.3442 5.4496
5092516.4896 5.4565
5098144.9644 5.4400
5104643.8219 5.4455
5111019.1783 5.4330
5117162.7037 5.4344
5123711.9335 5.4219
5130427.1895 5.4219
5137316.1160 5.4609
5143169.8524 5.4289
5150066.8290 5.4595
5155456.9031 5.4470
5161368.5973 5.4456
5168033.7427 5.4400
5173945.4369 5.4498
5180834.3633 5.4498
5187607.5095 5.4456
5194496.4359 5.4651
5201203.8540 5.4679
5207333.0463 5.4525
5213866.9966 5.4441
5220970.8713 5.4441
5227654.8301 5.4469
5233423.5969 5.4455
5239999.9910 5.4427
5245884.1331 5.4441
5253095.0915 5.4413
5258171.6062 5.4455
5265365.7413 5.4484
5271811.6864 5.4413
5278735.0626 5.4512
5285364.6019 5.4455
5292222.7460 5.4455
5298844.5474 5.4484
5305116.5126 5.4598
5311673.5672 5.4612
5318401.6753 5.4370
5325186.8013 5.4698
5331059.6415 5.4498
5337722.9453 5.4683
5344614.0544 5.4739
5351049.5530 5.4626
5356972.4897 5.4569
5363635.7936 5.4370
5370640.8053 5.4555
5376620.6933 5.4441
5383511.8024 5.4498
5390630.7167 5.4583
5396838.4101 5.4526
5403228.9711 5.4583
5409435.3576 5.4598
5416036.6960 5.4641
5422468.7694 5.4555
5428900.8427 5.4397
5436452.5254 5.4555
5442764.3796 5.4555
5449181.4467 5.4583
5455035.6132 5.4612
5461959.2909 5.4540
5468714.0984 5.4455
5475975.5165 5.4483
5482617.7439 5.4770
5488471.9104 5.4182
