RowNumber Stress
2294434.0755 6.7025
2305132.3409 6.7047
2314660.2930 6.7170
2324354.8049 6.6879
2334316.1383 6.6890
2345522.6383 6.7092
2354683.5074 6.7013
2364455.3351 6.7104
2374760.1715 6.7081
2385509.1820 6.7058
2394925.6705 6.6923
2404075.6547 6.7081
2415002.3347 6.7251
2424596.4928 6.7172
2701333.0171 6.7255
2712130.1875 6.7326
2721499.6329 6.7338
2731672.1735 6.7338
2741565.2468 6.7088
2750388.7987 6.7040
2760157.8396 6.7004
2769637.8835 6.7028
2779525.5904 6.6979
2788795.3157 6.6857
2798835.6863 6.6955
2808611.8366 6.6992
2817608.2162 6.7016
2827728.0224 6.6979
2836539.2330 6.7004
2846659.0393 6.7041
2857015.9086 6.7224
2866502.4528 6.7004
2875727.8995 6.7212
2885997.7363 6.7138
2896267.5732 6.7298
2906798.5076 6.7310
2916285.0518 6.7236
2925249.4009 6.7298
2934735.9451 6.7298
2944026.3073 6.7261
2953414.6504 6.7310
2962716.0645 6.7075
2972365.1950 6.7124
2982535.9002 6.7124
2991837.3142 6.7249
3000877.9410 6.7149
3012004.8663 6.7360
3022175.5714 6.7286
3030259.9780 6.7336
3040604.5414 6.7261
3051296.8211 6.7423
3060772.0934 6.7311
3068856.5001 6.7348
3078928.2945 6.7273
3087176.7469 6.7273
3096988.0639 6.7273
3105660.3287 6.7298
3116042.3307 6.7261
3125818.7158 6.7123
3134913.7742 6.7186
3143489.1151 6.7135
3153277.1303 6.7411
3162978.5260 6.7261
3170610.1190 6.7136
3180992.1209 6.7236
3188951.6558 6.7199
3199420.1744 6.7061
3208590.9427 6.7186
3218972.9447 6.7211
3227365.0629 6.7061
3237660.5481 6.7186
3246312.2164 6.7186
3255050.4014 6.7123
3264544.6341 6.7123
3274458.6290 6.7249
3283251.9115 6.7186
3292034.7458 6.7249
3303043.2459 6.7135
3312933.6952 6.7199
3320846.0546 6.7034
3329446.4453 6.7211
3339250.8908 6.7262
3346905.2385 6.7237
3356612.1325 6.7262
3364944.5991 6.7237
3374651.4931 6.7326
3383906.8449 6.7338
3393225.7095 6.7364
3402875.0718 6.7236
3411670.5082 6.7197
3421444.0655 6.7132
3431217.6229 6.7352
3439706.2702 6.7378
3449117.4730 6.7365
3459449.0270 6.7404
3467052.5639 6.7702
3476599.2269 6.7430
3485470.0199 6.7210
3494763.2317 6.7197
3504708.6369 6.7210
3515918.2886 6.7223
3524683.7305 6.7184
3533786.3048 6.7301
3541877.4820 6.7184
3551148.6224 6.7145
3559576.9320 6.7158
3569100.9217 6.7093
3578456.3453 6.7158
3588486.0336 6.7197
3595734.3798 6.7158
3605342.6527 6.7300
3614844.0231 6.7248
3623336.3984 6.7378
3632921.8517 6.7248
3642002.8075 6.7417
3650821.0243 6.7365
3661893.6104 6.7365
3669359.2176 6.7235
3680096.2708 6.7196
3688149.0607 6.7209
3698274.8255 6.7248
3706298.9445 6.7130
3715482.3228 6.7196
3723997.8191 6.7275
3733932.5648 6.7196
3742197.6053 6.7196
3751881.8952 6.7196
3762067.0966 6.7249
3769831.2256 6.7262
3778826.2195 6.7222
3788060.0897 6.7142
3797746.9114 6.7209
3806191.8329 6.7182
3814553.9610 6.7182
3825234.3028 6.7223
3833182.4642 6.7236
3842113.5212 6.7450
3851930.8514 6.7356
3861583.1845 6.7396
3869420.5489 6.7342
3878577.8905 6.7369
3887900.2292 6.7329
3895985.0894 6.7167
3905389.9267 6.7450
3914257.5013 6.7232
3923453.5046 6.7124
3931089.4716 6.7028
3940942.3322 6.7286
3949317.2637 6.7164
3958102.7312 6.7082
3966806.0914 6.7218
3976905.2735 6.7422
3983802.2760 6.7218
3992669.8506 6.7326
4000798.4606 6.7204
4009869.1173 6.7053
4019184.9269 6.7163
4027683.5602 6.7094
4036835.9345 6.7122
4045171.1326 6.7026
4054732.0951 6.6985
4063394.1636 6.7149
4072383.1027 6.7012
4080227.9950 6.6930
4089053.4988 6.7190
4095264.0386 6.5779
4240968.2559 6.7328
4249480.1177 6.7171
4258663.9686 6.7086
4266802.5032 6.7034
4275613.0269 6.6897
4283975.5578 6.6971
4292711.4160 6.6813
4301297.9433 6.6908
4310033.8015 6.7013
4318993.6561 6.7013
4327654.8489 6.7055
4335868.0489 6.7065
4345051.8998 6.7086
4354534.4126 6.7034
4362822.2781 6.7223
4371174.8726 6.7181
4380869.8485 6.7223
4390042.7872 6.7255
4397640.5759 6.7244
4406176.2118 6.7244
4414414.9559 6.7234
4423162.8539 6.7160
4431169.4045 6.7107
4439917.3025 6.7012
4448880.7343 6.7043
4456902.4265 6.6960
4466202.2560 6.6991
4474429.0282 6.6949
4483228.0977 6.6918
4491454.8699 6.7022
4500969.3109 6.7022
4508337.6374 6.6835
4517126.2518 6.6970
4524914.5361 6.6928
4534131.8634 6.6772
4542196.3626 6.6824
4550046.7601 6.6772
4558943.3278 6.6699
4567133.8187 6.6699
4575606.7404 6.7034
4584150.2697 6.6751
4591705.2915 6.6783
4600813.6822 6.6825
4608862.9577 6.6877
4618889.2483 6.7055
4627856.4237 6.7108
4635693.8762 6.7129
4645285.1109 6.7244
4652681.3096 6.7223
4661314.5806 6.7276
4669516.9589 6.7202
4678099.0614 6.7265
4686392.2055 6.7244
4695719.6080 6.7223
4703724.4682 6.7255
4712484.5897 6.7317
4720897.0872 6.7338
4728994.4183 6.7411
4737709.3424 6.7296
4747167.8505 6.7463
4754227.4617 6.7244
4763137.6504 6.7348
4770882.6607 6.7161
4779038.9105 6.7202
4786372.6812 6.7119
4794734.5507 6.7192
4803233.5000 6.6994
4811790.8094 6.7015
4819604.3595 6.7057
4827417.9097 6.6899
4836533.7182 6.6920
4845091.0276 6.6941
4853764.6052 6.7057
4862028.4074 6.7046
4870292.2097 6.7057
4877804.7572 6.6952
4886478.3348 6.7004
4895220.2083 6.7067
4903074.2353 6.7004
4912157.5882 6.6994
4920011.6152 6.7036
4928890.0804 6.6952
4936812.4033 6.7025
4945349.3891 6.7119
4953613.1914 6.7067
4961798.9598 6.7078
4969643.6546 6.7004
4978034.0674 6.6910
4985605.9032 6.6941
4993859.8864 6.6784
5003068.8760 6.6889
5011050.0003 6.6784
5018962.9098 6.6889
5027945.8699 6.7183
5035976.0918 6.7026
5043996.7723 6.6952
5052221.3683 6.7036
5060310.0206 6.6962
5069078.3915 6.6994
5076953.7596 6.6909
5085226.6327 6.6962
5094234.7045 6.7015
5102711.0089 6.6962
5111594.1760 6.7015
5120545.1535 6.7280
5130038.6145 6.7185
5137701.1937 6.7111
5145693.3175 6.6994
5154227.2803 6.6994
5161871.6610 6.6962
5170385.3557 6.7131
5178079.0698 6.6952
5186707.3616 6.6931
5194661.5681 6.6941
5203545.2082 6.6877
5211623.6882 6.6803
5220267.2375 6.6813
5227762.3242 6.6781
5237349.8893 6.6943
5244770.4021 6.6943
5253044.6022 6.6986
5261056.1293 6.6748
5269658.6706 6.6975
5276619.5056 6.6943
5285616.0565 6.6953
5292905.2328 6.6975
5301891.0939 6.6844
5310549.0040 6.7106
5319075.7336 6.7182
5326815.3804 6.7095
5334948.5687 6.6975
5342557.0351 6.6899
5351674.0767 6.7084
5360463.1672 6.7216
5368277.6895 6.7106
5375304.1927 6.7084
5383841.0658 6.7040
5391974.2541 6.6929
5399460.4351 6.7006
5407724.8038 6.6995
5415661.2213 6.7051
5424187.9509 6.6995
5432058.7782 6.6973
5440585.5078 6.6895
5448456.3351 6.7007
5456589.5233 6.6884
5464066.8093 6.6839
5472987.0802 6.6806
5480202.0053 6.7017
5488784.1157 6.6962
5496636.2499 6.6917
5504282.9841 6.6984
5512638.7019 6.6950
5520854.0885 6.6816
5529004.2736 6.6939
5537600.6427 6.6883
5545024.7797 6.6872
5553806.0745 6.6917
5562296.8445 6.7040
5569945.0191 6.6961
5578166.7482 6.6973
5586175.1981 6.7029
5593851.5947 6.6995
5602560.1117 6.6882
5610623.5535 6.6984
5618686.9952 6.7018
5626298.8843 6.6927
5634233.3109 6.6961
5642241.7608 6.7052
