4914.420728,0.729818
5075.969628,0.727880
5412.111750,0.725988
5572.657241,0.725468
5910.806182,0.723246
6004.123249,0.723435
6401.473339,0.721307
6509.841546,0.721591
6907.191636,0.721402
7077.771221,0.721544
7401.872431,0.721638
7668.779310,0.719751
8401.268113,0.716308
8591.915884,0.715506
8902.972773,0.715081
9031.409166,0.714940
9401.667205,0.714138
9604.355887,0.714232
9901.365046,0.713760
10009.733252,0.713760
10399.056068,0.713524
10510.434503,0.713760
10875.156646,0.713524
11213.898582,0.711685
12383.007918,0.708430
12525.899059,0.707109
12895.617396,0.710741
13050.499402,0.708335
13389.241338,0.706920
13501.156078,0.706637
13889.859951,0.706118
14059.730538,0.705693
14385.482371,0.705363
14514.384169,0.705174
14877.107835,0.704608
15242.336693,0.705882
15871.731082,0.705976
16074.858365,0.706354
16376.047095,0.707344
16727.267175,0.704839
16879.362481,0.704366
17049.469073,0.703184
17375.673478,0.702947
17517.762513,0.701482
17870.983847,0.701340
18026.081034,0.700394
18373.816118,0.700205
18659.598400,0.702191
19366.041069,0.702002
19561.163336,0.697321
19872.358336,0.703562
20044.466182,0.701482
20372.671841,0.699259
20580.802259,0.697747
20868.982837,0.699023
21110.133947,0.696990
21366.294461,0.695524
21612.448705,0.693775
21862.605458,0.693113
22279.866921,0.697037
23363.047512,0.690276
23508.340006,0.691033
23859.046026,0.696754
24069.469638,0.694862
24363.060677,0.693539
24544.425790,0.692262
24857.055156,0.692735
25020.383959,0.689662
25351.049635,0.689236
25559.469212,0.688338
25848.050165,0.688669
26208.776357,0.693113
26852.071398,0.691364
26915.198482,0.687723
27348.069912,0.693160
27629.636745,0.690554
27852.084563,0.692449
28056.496071,0.689559
28349.085093,0.691360
28615.621668,0.689085
28841.075538,0.691123
29153.704904,0.688327
29350.100275,0.688137
29716.838570,0.692355
30338.089233,0.691596
30444.303056,0.684204
30824.067574,0.691028
31022.466980,0.690222
31341.108449,0.690222
31634.699488,0.688185
31838.108979,0.688137
32140.718173,0.685531
32344.127665,0.685152
32586.615827,0.684915
32833.112058,0.684820
33196.844301,0.692781
34326.117684,0.690554
34601.672414,0.691786
34827.126283,0.691976
35135.747580,0.690364
35326.130848,0.690270
35718.921590,0.688658
35824.133396,0.688658
36054.917539,0.686810
36326.841465,0.685720
36571.673339,0.684015
36824.532488,0.684962
37092.442776,0.690649
37823.928170,0.690412
38041.667992,0.691833
38320.615783,0.689654
38591.536299,0.688422
38819.310215,0.686953
39059.125042,0.685341
39315.997828,0.685863
39521.696738,0.683730
39819.709306,0.683541
40054.507087,0.680887
40311.379873,0.680555
40623.440171,0.686668
41305.758508,0.685957
41522.494921,0.687900
41811.476805,0.688658
42068.349591,0.686147
42307.161009,0.685247
42523.897422,0.683209
42810.872487,0.681977
42937.302062,0.681361
43309.566919,0.681550
43517.272648,0.680176
43797.223849,0.680318
44154.437566,0.684583
45300.331009,0.685578
45535.128790,0.687237
45805.045897,0.687521
45974.622072,0.685531
46302.736919,0.685104
46466.292638,0.681124
46798.421123,0.680603
47021.177992,0.679181
47301.129192,0.679939
47484.753098,0.677807
47801.830443,0.679371
48221.255538,0.685341
48796.209078,0.684488
49131.347791,0.685768
49295.906919,0.684868
49570.841073,0.682261
49793.597942,0.682782
50053.480955,0.680508
50293.295783,0.680508
50430.762860,0.677854
50787.976577,0.679134
51050.869819,0.677286
51282.657372,0.677286
51639.871090,0.682688
52292.087147,0.681977
52521.867881,0.683351
52782.754304,0.682972
52956.344117,0.680081
53284.458964,0.680318
53547.352206,0.677475
53754.054526,0.678849
53904.565924,0.675343
54264.789869,0.676622
54453.430821,0.674158
