4875.478811,0.691328
5020.219021,0.690793
5377.097554,0.689880
5515.760885,0.690069
5872.086975,0.689533
6122.620125,0.689644
6373.429497,0.689927
6592.749586,0.690667
6873.667131,0.691076
7160.385334,0.691706
7369.761439,0.691249
7713.105106,0.689443
8370.512930,0.688234
8551.990636,0.688155
8869.645677,0.687668
9095.595089,0.687072
9366.568651,0.687103
9579.259417,0.686852
9864.872733,0.687134
10137.227403,0.686993
10364.834145,0.686349
10625.587501,0.686365
10862.862006,0.686475
11164.772406,0.687072
12357.774252,0.688846
12601.954301,0.690401
12856.630778,0.690338
13167.104053,0.689742
13356.592190,0.690291
13627.565752,0.689286
13855.172494,0.689396
14067.310817,0.688846
14352.924133,0.688815
14669.750509,0.688595
14850.675771,0.688564
15220.536728,0.690825
15851.151040,0.691375
16029.037863,0.692145
16348.626457,0.692490
16583.138744,0.691124
16847.759204,0.691988
17051.887096,0.690763
17345.510843,0.690574
17634.162598,0.689208
17846.300921,0.688941
18084.680313,0.689411
18340.461676,0.689239
18777.720746,0.691135
19335.964953,0.691291
19652.238886,0.691573
19838.412362,0.692576
20206.063545,0.689725
20337.821331,0.690837
20704.367627,0.689913
20831.982087,0.690524
21060.969938,0.689615
21335.534383,0.688471
21600.707287,0.686450
21834.390908,0.686967
22170.276587,0.692326
23331.512929,0.689819
23550.556796,0.690774
23831.474341,0.690712
24017.900909,0.689505
24329.349449,0.689364
24528.776089,0.686607
24827.224557,0.687704
24961.374239,0.685870
25326.482651,0.685635
25513.462414,0.684460
25822.144980,0.683082
26175.083112,0.689364
26822.873947,0.689129
27166.960966,0.689662
27321.025652,0.689474
27627.495441,0.688001
27821.113538,0.688973
28029.944486,0.684962
28318.435451,0.685557
28583.139050,0.684711
28810.502016,0.684570
29045.333109,0.684523
29319.441015,0.682486
29633.102333,0.688471
30314.084841,0.688565
30557.213852,0.689928
30812.513144,0.689129
31019.684508,0.689349
31313.154224,0.687332
31493.772250,0.686645
31808.539957,0.685597
32057.754108,0.684503
32308.627843,0.684238
32673.459658,0.682081
32806.779548,0.682362
33132.334549,0.688255
34305.107025,0.687614
34773.939418,0.685050
34805.748105,0.684628
35087.047541,0.684941
35303.623213,0.687895
35508.305202,0.685754
35800.945126,0.685582
36078.648797,0.682581
36300.479818,0.683863
36514.842711,0.681127
36795.312355,0.682628
37075.505402,0.687645
37796.594516,0.689020
37985.787057,0.688348
38296.682402,0.686895
38520.726201,0.684863
38793.174524,0.684847
39016.941725,0.683394
39292.985812,0.683675
39485.220923,0.682675
39787.818350,0.682784
39991.393950,0.681034
40290.948806,0.680252
40654.397635,0.685832
41283.656452,0.686989
41645.722294,0.687113
41787.616699,0.687472
42016.915846,0.685632
42282.641194,0.685726
42441.192493,0.684447
42782.878828,0.682046
42953.307664,0.682124
43279.525580,0.682030
43563.205343,0.681202
43781.420545,0.679689
44027.257925,0.687501
45274.675461,0.687828
45544.267913,0.688889
45773.255764,0.687018
45965.229898,0.685162
46265.206746,0.686207
46583.690452,0.683930
46771.797481,0.685474
47030.617284,0.683400
47266.234458,0.683525
47596.871923,0.682669
47769.745224,0.682014
48000.150760,0.689389
48771.857177,0.683449
49141.114549,0.688298
49265.859923,0.686100
49484.095178,0.685211
49763.735031,0.683449
50047.800439,0.683121
50259.950555,0.683262
50487.036923,0.681936
50758.102260,0.681297
50974.124737,0.680330
51261.509313,0.681204
51644.043354,0.684416
52261.961682,0.684213
52447.005264,0.685601
52755.964428,0.685866
52939.901621,0.684899
53255.775717,0.683854
53484.798267,0.683231
53755.033811,0.680845
53881.715366,0.679457
54252.632322,0.678384
54398.122492,0.678804
54752.443610,0.677295
55136.084041,0.686177
