Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
360,4900310,4907931,4908370,0.440000,0.000515,5729,-21.514883,7545.440000,43168.100000,6.072702,450.989984
361,4908370,4916728,4917161,0.440000,0.000544,5512,-22.821163,7554.230000,43256.600000,5.700589,432.349790
362,4917161,4924538,4925150,0.620000,0.000509,5934,-21.383305,7562.040000,43334.600000,4.865499,435.258875
363,4925150,4933391,4933733,0.340000,0.000536,5178,-22.594293,7570.900000,43422.400000,7.741109,437.564938
364,4933733,4941522,4942084,0.560000,0.000526,5607,-22.187719,7579.030000,43503.700000,5.735503,394.165468
365,4942084,4949906,4950246,0.340000,0.000517,5445,-21.846149,7587.410000,43587.200000,6.752044,387.372333
366,4950246,4957994,4958350,0.360000,0.000524,5450,-22.166500,7595.500000,43668.000000,5.267189,426.705566
367,4958350,4966230,4966601,0.370000,0.000531,5156,-22.525318,7603.740000,43750.100000,8.922034,409.079367
368,4966601,4974419,4974807,0.390000,0.000516,5484,-21.922236,7611.920000,43832.200000,6.580084,420.567002
369,4974807,4982534,4982914,0.380000,0.000524,5716,-22.299286,7620.040000,43913.100000,7.380192,388.540741
370,4982914,4990496,4990862,0.370000,0.000518,5263,-22.074487,7628.000000,43992.500000,7.606710,438.522413
371,4990862,4998893,4999278,0.380000,0.000537,5267,-22.982410,7636.400000,44075.900000,6.171160,431.220136
372,4999278,5007361,5007657,0.290000,0.000528,5220,-22.640862,7644.870000,44160.700000,6.918415,452.700770
373,5007657,5015883,5016465,0.580000,0.000525,6144,-22.549002,7653.390000,44246.100000,5.412605,426.734054
374,5016465,5024722,5025048,0.320000,0.000536,5707,-23.045115,7662.230000,44333.700000,7.055801,428.006205
375,5025048,5032870,5033196,0.320000,0.000528,5128,-22.755666,7670.380000,44415.000000,7.985962,412.311738
376,5033196,5040926,5041341,0.420000,0.000547,4910,-23.663987,7678.430000,44495.400000,4.548702,385.657469
377,5041341,5048814,5049173,0.360000,0.000517,5058,-22.361955,7686.320000,44574.200000,7.936900,414.431757
378,5049173,5057334,5057813,0.480000,0.000520,5896,-22.515387,7694.840000,44659.500000,5.468124,327.535806
379,5057813,5065079,5065427,0.350000,0.000512,5115,-22.212263,7702.580000,44736.700000,9.339772,478.212572
380,5065427,5073861,5074263,0.400000,0.000533,5860,-23.180658,7711.370000,44824.300000,5.718764,423.979084
381,5074263,5081847,5082176,0.330000,0.000525,5252,-22.882978,7719.350000,44904.000000,6.138888,470.323601
382,5082176,5090431,5090850,0.420000,0.000525,5859,-22.931520,7727.940000,44989.700000,5.056033,441.898188
383,5090850,5099082,5099347,0.260000,0.000520,6183,-22.721596,7736.590000,45076.300000,8.498390,471.614032
384,5099347,5107751,5108277,0.520000,0.000538,5777,-23.609329,7745.260000,45163.200000,5.922909,487.295767
385,5108277,5117059,5117396,0.340000,0.000543,5766,-23.877417,7754.560000,45255.400000,5.093276,490.665381
386,5117396,5125520,5125895,0.370000,0.000548,5129,-24.140318,7763.030000,45340.400000,8.392165,475.685740
387,5125895,5134057,5134440,0.390000,0.000527,5637,-23.222087,7771.560000,45425.800000,6.387840,426.473945
388,5134440,5141844,5142451,0.610000,0.000523,5632,-23.118999,7779.350000,45503.600000,5.274299,442.928854
389,5142451,5150008,5151083,1.080000,0.000533,5746,-23.607166,7787.510000,45584.500000,4.543015,406.680177
390,5151083,5158524,5159020,0.500000,0.000533,5194,-23.625595,7796.030000,45669.500000,4.847266,410.957517
391,5159020,5166817,5167115,0.300000,0.000530,5362,-23.572237,7804.320000,45752.800000,8.244473,432.904317
392,5167115,5175142,5175513,0.370000,0.000532,5867,-23.699654,7812.650000,45835.800000,6.960915,413.537905
393,5175513,5183157,5183439,0.280000,0.000545,4588,-24.328222,7820.660000,45915.500000,8.198505,432.736635
394,5183439,5191213,5191525,0.310000,0.000524,5609,-23.383786,7828.720000,45996.000000,7.708241,447.715503
395,5191525,5199510,5200015,0.500000,0.000540,5407,-24.189535,7837.020000,46079.100000,5.743113,472.105156
396,5200015,5208429,5208957,0.530000,0.000536,6271,-24.028981,7845.930000,46168.100000,4.554167,460.186528
397,5208957,5217078,5217308,0.230000,0.000549,5130,-24.680966,7854.580000,46254.500000,8.705609,464.924376
398,5217308,5225387,5225789,0.400000,0.000533,5853,-23.991646,7862.890000,46337.000000,7.132293,390.947071
399,5225789,5232984,5233400,0.420000,0.000521,5328,-23.490762,7870.490000,46412.800000,7.012107,427.555834
400,5233400,5240935,5241295,0.360000,0.000540,5010,-24.420577,7878.440000,46492.300000,10.223697,396.020417
401,5241295,5248990,5249322,0.330000,0.000522,5713,-23.606843,7886.500000,46572.500000,9.029432,424.367064
402,5249322,5256734,5257319,0.580000,0.000536,5520,-24.308344,7894.240000,46650.500000,5.303828,474.991377
403,5257319,5265511,5266032,0.520000,0.000553,5205,-25.152469,7903.020000,46737.800000,5.687074,454.427423
