Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
530,5256337,5262409,5262985,0.580000,0.000657,4548,-30.658509,7303.850000,47710.100000
531,5262985,5269227,5269651,0.430000,0.000675,4276,-31.530936,7310.670000,47777.900000
532,5269651,5275901,5276387,0.480000,0.000648,4795,-30.279143,7317.350000,47844.700000
533,5276387,5282235,5282791,0.560000,0.000636,4472,-29.785844,7323.680000,47907.600000
534,5282791,5289110,5289561,0.460000,0.000646,4797,-30.272995,7330.550000,47976.400000
535,5289561,5295681,5296164,0.480000,0.000648,4940,-30.441714,7337.130000,48042.100000
536,5296164,5302417,5302977,0.560000,0.000647,4453,-30.414141,7343.860000,48109.600000
537,5302977,5308407,5308917,0.510000,0.000622,4152,-29.274672,7349.850000,48168.800000
538,5308917,5315053,5315511,0.460000,0.000642,4491,-30.255168,7356.500000,48235.100000
539,5315511,5321586,5322188,0.600000,0.000647,4769,-30.529367,7363.030000,48300.400000
540,5322188,5328100,5328790,0.690000,0.000643,4701,-30.397578,7369.540000,48365.200000
541,5328790,5334697,5335293,0.600000,0.000643,4413,-30.439354,7376.140000,48431.200000
542,5335293,5340805,5341322,0.520000,0.000614,4310,-29.060223,7382.250000,48492.200000
543,5341322,5347763,5348299,0.530000,0.000655,4911,-31.086093,7389.210000,48561.500000
544,5348299,5354139,5354602,0.470000,0.000647,4267,-30.737907,7395.580000,48625.200000
545,5354602,5360604,5361193,0.590000,0.000661,4427,-31.460033,7402.050000,48689.900000
546,5361193,5367406,5368055,0.650000,0.000651,4447,-31.048452,7408.850000,48757.800000
547,5368055,5374118,5374543,0.430000,0.000636,4437,-30.364658,7415.560000,48825.500000
548,5374543,5380527,5381133,0.610000,0.000640,4692,-30.607959,7421.970000,48888.600000
549,5381133,5387309,5387788,0.480000,0.000665,4435,-31.859065,7428.750000,48956.400000
550,5387788,5393758,5394199,0.440000,0.000667,4339,-32.007715,7435.200000,49020.700000
551,5394199,5400275,5400825,0.550000,0.000648,4928,-31.126260,7441.720000,49086.000000
552,5400825,5406902,5407382,0.480000,0.000640,4592,-30.750477,7448.350000,49151.900000
553,5407382,5413183,5413854,0.670000,0.000660,4225,-31.777917,7454.630000,49215.500000
554,5413854,5419248,5419827,0.580000,0.000615,4357,-29.606761,7460.690000,49275.000000
555,5419827,5426248,5426825,0.580000,0.000649,5068,-31.340347,7467.690000,49345.100000
556,5426825,5432536,5433144,0.610000,0.000643,4554,-31.058799,7473.980000,49407.900000
557,5433144,5439422,5440075,0.650000,0.000656,4453,-31.767080,7480.870000,49476.500000
558,5440075,5446086,5446528,0.440000,0.000626,4784,-30.304478,7487.530000,49542.700000
559,5446528,5452542,5453088,0.540000,0.000640,4716,-31.063389,7493.990000,49607.100000
560,5453088,5458596,5459274,0.680000,0.000625,4348,-30.325544,7500.040000,49667.700000
561,5459274,5465511,5465962,0.450000,0.000645,4732,-31.354871,7506.960000,49736.400000
562,5465962,5472443,5473045,0.600000,0.000686,4594,-33.480932,7513.890000,49805.700000
563,5473045,5479392,5479910,0.510000,0.000689,4389,-33.667148,7520.840000,49875.200000
564,5479910,5486305,5486712,0.410000,0.000661,4649,-32.288700,7527.750000,49942.700000
