Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement
47,1627029,1637331,1638027,0.700000,0.000422,6194,-5.205094,7302.140000,14005.800000
48,1638027,1647882,1648833,0.950000,0.000445,4166,-5.576294,7312.690000,14110.900000
49,1648833,1658803,1659744,0.940000,0.000418,5667,-5.237400,7323.610000,14220.100000
50,1659744,1669671,1670572,0.900000,0.000450,4464,-5.735946,7334.480000,14328.700000
51,1670572,1680701,1681514,0.810000,0.000492,2756,-6.390677,7345.510000,14438.600000
52,1681514,1690736,1691594,0.860000,0.000425,4675,-5.469182,7355.540000,14538.500000
53,1691594,1701310,1702061,0.750000,0.000480,2628,-6.322926,7366.120000,14644.400000
54,1702061,1711974,1713040,1.070000,0.000460,3689,-6.078982,7376.780000,14750.600000
55,1713040,1723066,1723959,0.900000,0.000437,5159,-5.782750,7387.870000,14861.300000
56,1723959,1734330,1735251,0.920000,0.000436,5249,-5.822439,7399.140000,14974.000000
57,1735251,1745322,1746119,0.800000,0.000443,4408,-5.977605,7410.130000,15083.600000
58,1746119,1755909,1756666,0.750000,0.000427,5065,-5.777401,7420.720000,15189.000000
59,1756666,1766443,1767353,0.910000,0.000424,5556,-5.782894,7431.250000,15294.100000
60,1767353,1776987,1777862,0.870000,0.000439,4737,-6.056011,7441.800000,15399.400000
61,1777862,1787642,1788679,1.040000,0.000451,4316,-6.283658,7452.450000,15505.600000
62,1788679,1797299,1798250,0.950000,0.000422,4104,-5.885911,7462.110000,15602.100000
63,1798250,1808470,1809067,0.600000,0.000470,2960,-6.679655,7473.280000,15713.500000
64,1809067,1819100,1820060,0.960000,0.000420,6089,-5.939935,7483.910000,15819.600000
65,1820060,1829386,1830246,0.860000,0.000468,2795,-6.750932,7494.190000,15922.000000
66,1830246,1839825,1840699,0.880000,0.000444,4046,-6.407028,7504.630000,16026.000000
67,1840699,1849939,1850715,0.770000,0.000428,4510,-6.200565,7514.750000,16127.400000
68,1850715,1860713,1861568,0.860000,0.000475,3500,-7.005467,7525.520000,16234.900000
69,1861568,1871369,1872261,0.890000,0.000429,5245,-6.315676,7536.180000,16341.200000
70,1872261,1881935,1882999,1.070000,0.000459,3958,-6.848380,7546.740000,16446.400000
71,1882999,1893122,1893919,0.800000,0.000448,5061,-6.714350,7557.930000,16558.300000
72,1893919,1902910,1903471,0.560000,0.000431,4290,-6.470653,7567.720000,16655.700000
73,1903471,1912837,1913586,0.740000,0.000440,4744,-6.668132,7577.650000,16755.000000
74,1913586,1923302,1924254,0.950000,0.000458,3589,-7.012102,7588.110000,16859.400000
75,1924254,1932612,1933248,0.640000,0.000419,4471,-6.397273,7597.420000,16952.200000
76,1933248,1941862,1942653,0.790000,0.000435,4465,-6.718890,7606.670000,17044.600000
77,1942653,1951638,1952596,0.950000,0.000478,2985,-7.493115,7616.450000,17142.200000
78,1952596,1961945,1962808,0.870000,0.000484,3540,-7.636235,7626.750000,17245.000000
79,1962808,1971295,1971771,0.480000,0.000457,3163,-7.221996,7636.100000,17338.200000
80,1971771,1981328,1982053,0.720000,0.000436,5292,-6.897863,7646.140000,17438.200000
81,1982053,1990542,1991235,0.690000,0.000427,4176,-6.782150,7655.350000,17530.000000
82,1991235,2001345,2002263,0.920000,0.000467,3980,-7.525094,7666.150000,17638.200000
83,2002263,2010834,2011549,0.720000,0.000439,3950,-7.084421,7675.640000,17732.600000
84,2011549,2020899,2021728,0.830000,0.000454,4654,-7.404847,7685.710000,17833.000000
85,2021728,2030481,2031188,0.710000,0.000435,4293,-7.097609,7695.290000,17928.700000
86,2031188,2040310,2041069,0.760000,0.000457,3941,-7.540244,7705.120000,18026.900000
87,2041069,2049841,2050684,0.840000,0.000467,3148,-7.769947,7714.650000,18121.800000
88,2050684,2059155,2059849,0.700000,0.000419,5531,-6.945115,7723.960000,18214.900000
89,2059849,2069288,2069783,0.490000,0.000443,5194,-7.416558,7734.100000,18316.100000
90,2069783,2079787,2080695,0.900000,0.000464,4442,-7.851747,7744.600000,18420.600000
91,2080695,2090312,2091072,0.760000,0.000461,4461,-7.831192,7755.120000,18525.900000
92,2091072,2100654,2101364,0.710000,0.000448,4869,-7.637787,7765.460000,18629.000000
93,2101364,2110720,2111668,0.950000,0.000465,4570,-8.015719,7775.530000,18729.400000
94,2111668,2120763,2121517,0.760000,0.000466,3542,-8.065809,7785.570000,18829.600000
95,2121517,2131310,2131908,0.600000,0.000474,4086,-8.277302,7796.120000,18935.000000
96,2131908,2141504,2142472,0.970000,0.000454,4981,-7.937270,7806.310000,19036.700000
97,2142472,2151397,2151989,0.590000,0.000488,2387,-8.637629,7816.210000,19135.200000
98,2151989,2162117,2162762,0.640000,0.000458,4631,-8.111691,7826.930000,19242.000000
99,2162762,2172325,2173427,1.110000,0.000459,4466,-8.170823,7837.130000,19343.700000
100,2173427,2183144,2184046,0.900000,0.000452,4630,-8.090650,7847.950000,19452.000000
101,2184046,2192671,2193415,0.740000,0.000446,4488,-8.015233,7857.480000,19547.000000
102,2193415,2202641,2203294,0.650000,0.000469,4096,-8.508583,7867.450000,19646.500000
103,2203294,2211510,2212252,0.740000,0.000463,2911,-8.432417,7876.320000,19735.100000
104,2212252,2221648,2222255,0.600000,0.000459,4872,-8.403861,7886.460000,19836.100000
105,2222255,2231716,2232303,0.590000,0.000464,4966,-8.545418,7896.520000,19935.900000
106,2232303,2241910,2242676,0.760000,0.000554,1899,-10.398511,7906.720000,20037.500000
107,2242676,2251996,2252633,0.640000,0.000473,3815,-8.825365,7916.800000,20138.200000
108,2252633,2262508,2263055,0.540000,0.000484,3440,-9.087747,7927.320000,20243.000000
109,2263055,2273090,2273822,0.730000,0.000439,6849,-8.231265,7937.900000,20348.400000
110,2273822,2283634,2284448,0.820000,0.000467,5391,-8.841845,7948.440000,20453.900000
111,2284448,2293722,2294431,0.710000,0.000470,4049,-8.957932,7958.530000,20554.400000
112,2294431,2303977,2304654,0.670000,0.000451,5149,-8.613546,7968.790000,20656.500000
113,2304654,2314177,2314771,0.590000,0.000479,4447,-9.238507,7978.990000,20758.600000
114,2314771,2324943,2325688,0.750000,0.000473,5446,-9.168604,7989.750000,20866.000000
115,2325688,2336125,2336603,0.480000,0.000463,6037,-9.018706,8000.930000,20977.600000
116,2336603,2346749,2347310,0.560000,0.000477,5081,-9.350179,8011.560000,21083.100000
117,2347310,2357557,2358253,0.690000,0.000457,6888,-8.977411,8022.370000,21190.700000
118,2358253,2367911,2368635,0.720000,0.000473,4935,-9.361689,8032.720000,21293.900000
119,2368635,2378322,2379002,0.680000,0.000474,4580,-9.443421,8043.130000,21397.700000
120,2379002,2389193,2389779,0.590000,0.000471,4942,-9.435382,8054.000000,21506.200000
121,2389779,2399394,2400250,0.860000,0.000459,5374,-9.222668,8064.200000,21608.100000
122,2400250,2410309,2410802,0.490000,0.000470,4822,-9.514848,8075.120000,21717.000000
123,2410802,2420299,2420961,0.660000,0.000493,3395,-10.050978,8085.110000,21816.800000
124,2420961,2431294,2432054,0.760000,0.000467,6251,-9.533240,8096.100000,21926.300000
125,2432054,2442659,2443357,0.700000,0.000474,6178,-9.738381,8107.470000,22039.900000
126,2443357,2453322,2453814,0.490000,0.000467,5779,-9.649352,8118.130000,22146.500000
127,2453814,2463899,2464630,0.730000,0.000481,5324,-10.005321,8128.710000,22251.700000
128,2464630,2474202,2474842,0.640000,0.000504,3448,-10.556329,8139.010000,22354.400000
129,2474842,2484326,2485110,0.790000,0.000452,6334,-9.454128,8149.130000,22455.500000
130,2485110,2692116,2708162,16.050000,0.000536,2095,-11.396565,8356.920000,22307.700000
131,2708162,2717757,2718253,0.490000,0.000470,6055,-9.901213,8382.570000,22563.400000
132,2718253,2727790,2728241,0.450000,0.000450,7161,-9.492807,8392.600000,22662.400000
133,2728241,2738588,2738969,0.380000,0.000493,5771,-10.526257,8403.400000,22769.800000
134,2738969,2749001,2749656,0.650000,0.000501,4973,-10.751921,8413.810000,22873.900000
135,2749656,2759713,2760251,0.540000,0.000491,5079,-10.586442,8424.520000,22980.500000
136,2760251,2768909,2769455,0.540000,0.000457,5711,-9.841371,8433.720000,23072.400000
137,2769455,2778891,2779383,0.490000,0.000469,5560,-10.171349,8443.700000,23171.800000
138,2779383,2788814,2789307,0.500000,0.000450,7002,-9.775332,8453.620000,23270.500000
139,2789307,2798596,2799193,0.600000,0.000484,4858,-10.622564,8463.400000,23368.200000
140,2799193,2808943,2809520,0.580000,0.000477,6015,-10.486703,8473.750000,23471.400000
141,2809520,2819308,2819898,0.590000,0.000452,6655,-9.954753,8484.120000,23575.200000
142,2819898,2829390,2829932,0.540000,0.000484,5095,-10.770265,8494.200000,23675.600000
143,2829932,2839896,2840692,0.800000,0.000503,5252,-11.254449,8504.700000,23780.700000
144,2840692,2850434,2851025,0.590000,0.000504,4423,-11.344187,8515.240000,23885.300000
145,2851025,2860468,2861021,0.550000,0.000465,6073,-10.445867,8525.280000,23985.700000
146,2861021,2870338,2871163,0.820000,0.000446,7420,-10.054523,8535.150000,24083.900000
147,2871163,2881493,2882184,0.690000,0.000642,1532,-14.826837,8546.300000,24195.200000
148,2882184,2891523,2892134,0.610000,0.000469,5927,-10.706213,8556.330000,24295.200000
149,2892134,2902033,2902747,0.720000,0.000456,7652,-10.439391,8566.840000,24400.400000
150,2902747,2911719,2912450,0.730000,0.000496,4466,-11.449745,8576.530000,24497.000000
151,2912450,2922115,2922769,0.660000,0.000489,5580,-11.332858,8586.920000,24600.700000
152,2922769,2932362,2933092,0.730000,0.000486,5450,-11.314776,8597.170000,24703.200000
153,2933092,2941834,2942516,0.680000,0.000465,5725,-10.839203,8606.640000,24797.300000
154,2942516,2951652,2952479,0.830000,0.000471,5541,-11.025489,8616.460000,24895.400000
155,2952479,2962503,2963016,0.510000,0.000472,6702,-11.106180,8627.310000,25003.400000
156,2963016,2972454,2973123,0.670000,0.000486,5199,-11.509685,8637.260000,25102.200000
157,2973123,2983414,2983985,0.570000,0.000475,6738,-11.279963,8648.220000,25211.700000
158,2983985,2993586,2994079,0.500000,0.000475,5923,-11.336422,8658.390000,25313.300000
159,2994079,3003335,3003959,0.630000,0.000494,4418,-11.845401,8668.140000,25410.800000
160,3003959,3013637,3014117,0.480000,0.000496,5146,-11.943216,8678.450000,25513.300000
161,3014117,3023723,3024469,0.750000,0.000472,6804,-11.383101,8688.530000,25614.000000
162,3024469,3033716,3034371,0.660000,0.000484,5622,-11.740691,8698.520000,25713.700000
163,3034371,3044174,3044666,0.490000,0.000511,4836,-12.495781,8708.980000,25818.100000
164,3044666,3054617,3055114,0.490000,0.000508,5540,-12.480281,8719.430000,25922.400000
165,3055114,3063581,3064111,0.530000,0.000484,5515,-11.883775,8728.390000,26011.600000
166,3064111,3074086,3074629,0.550000,0.000496,6094,-12.241642,8738.890000,26116.700000
167,3074629,3084539,3085085,0.540000,0.000493,5388,-12.230227,8749.350000,26220.700000
168,3085085,3094304,3094827,0.530000,0.000480,5419,-11.939112,8759.110000,26317.100000
169,3094827,3104651,3105288,0.640000,0.000512,4389,-12.816417,8769.460000,26420.600000
170,3105288,3114680,3115238,0.560000,0.000472,5884,-11.825078,8779.490000,26520.400000
171,3115238,3124510,3125257,0.750000,0.000472,5916,-11.878595,8789.320000,26618.800000
172,3125257,3134442,3135103,0.660000,0.000488,4914,-12.332771,8799.250000,26717.600000
173,3135103,3144595,3145134,0.540000,0.000474,6118,-12.025237,8809.400000,26819.000000
174,3145134,3154467,3155227,0.760000,0.000495,4983,-12.620856,8819.280000,26917.300000
175,3155227,3164996,3165538,0.550000,0.000516,4004,-13.239430,8829.800000,27022.400000
176,3165538,3174344,3174942,0.600000,0.000483,4477,-12.403145,8839.150000,27116.000000
177,3174942,3184124,3184566,0.440000,0.000478,5229,-12.314329,8848.930000,27213.600000
178,3184566,3194731,3195257,0.530000,0.000499,5530,-12.937514,8859.540000,27318.700000
179,3195257,3205601,3206247,0.650000,0.000601,2400,-15.780918,8870.410000,27427.500000
180,3206247,3215321,3215928,0.610000,0.000480,5502,-12.526910,8880.130000,27524.800000
181,3215928,3225801,3226362,0.560000,0.000488,6285,-12.786615,8890.610000,27628.900000
182,3226362,3235154,3235528,0.380000,0.000481,4790,-12.642434,8899.960000,27722.100000
183,3235528,3245314,3245742,0.430000,0.000487,5574,-12.859589,8910.120000,27823.600000
184,3245742,3255493,3255934,0.440000,0.000486,6442,-12.884469,8920.300000,27925.400000
185,3255934,3265528,3266137,0.610000,0.000483,6279,-12.835082,8930.340000,28025.400000
186,3266137,3275633,3276247,0.620000,0.000476,6906,-12.698511,8940.440000,28126.300000
187,3276247,3286391,3286996,0.600000,0.000488,6827,-13.072693,8951.200000,28231.900000
188,3286996,3296305,3296817,0.520000,0.000496,5004,-13.364068,8961.110000,28330.300000
189,3296817,3306336,3307031,0.700000,0.000486,6397,-13.133130,8971.140000,28430.500000
190,3307031,3315918,3316449,0.530000,0.000471,6177,-12.747167,8980.730000,28525.900000
191,3316449,3326622,3327264,0.640000,0.000584,2739,-16.003008,8991.430000,28632.600000
192,3327264,3335777,3336241,0.460000,0.000488,3958,-13.326396,9000.590000,28723.300000
193,3336241,3346317,3346890,0.570000,0.000527,4516,-14.489994,9011.130000,28828.100000
194,3346890,3355770,3356228,0.460000,0.000508,4317,-13.996007,9020.580000,28922.200000
195,3356228,3366028,3366424,0.390000,0.000483,6258,-13.330543,9030.840000,29024.800000
196,3366424,3376161,3376656,0.490000,0.000474,6888,-13.115549,9040.970000,29126.000000
197,3376656,3386458,3387047,0.590000,0.000504,5140,-14.030250,9051.270000,29228.900000
198,3387047,3396507,3397301,0.790000,0.000473,6868,-13.174807,9061.320000,29329.200000
199,3397301,3404161,3407246,3.080000,0.000479,5824,-13.393743,9068.970000,29404.900000
200,3407246,3417455,3417860,0.410000,0.000482,6493,-13.539140,9082.260000,29538.000000
201,3417860,3426674,3427247,0.580000,0.000479,5349,-13.488549,9091.480000,29629.200000
202,3427247,3436912,3437467,0.560000,0.000495,5792,-14.013914,9101.720000,29731.300000
203,3437467,3447016,3447552,0.540000,0.000514,4729,-14.645833,9111.820000,29832.200000
204,3447552,3456892,3457641,0.750000,0.000495,5659,-14.118257,9121.700000,29930.700000
205,3457641,3467139,3467687,0.550000,0.000519,4573,-14.874770,9131.950000,30033.000000
206,3467687,3476767,3477249,0.480000,0.000474,6004,-13.595474,9141.580000,30129.100000
207,3477249,3487112,3487617,0.510000,0.000493,5955,-14.203289,9151.920000,30232.400000
208,3487617,3495805,3496336,0.530000,0.000470,4348,-13.563903,9160.610000,30319.000000
209,3496336,3505734,3506405,0.670000,0.000480,6665,-13.893020,9170.540000,30418.100000
210,3506405,3515720,3516226,0.500000,0.000506,4809,-14.747253,9180.530000,30517.600000
211,3516226,3525986,3526775,0.790000,0.000573,2983,-16.846671,9190.790000,30620.200000
212,3526775,3535347,3535842,0.490000,0.000472,6041,-13.787928,9200.160000,30713.600000
213,3535842,3545651,3545975,0.320000,0.000491,5781,-14.416245,9210.460000,30815.700000
214,3545975,3555969,3556482,0.510000,0.000497,6201,-14.682235,9220.780000,30918.500000
215,3556482,3564623,3565567,0.950000,0.000476,5695,-14.080349,9229.430000,31004.700000
216,3565567,3574543,3575598,1.060000,0.000533,3638,-15.877166,9239.350000,31103.800000
217,3575598,3585052,3585603,0.550000,0.000515,4615,-15.379243,9249.860000,31208.800000
218,3585603,3594566,3595164,0.600000,0.000506,4612,-15.155908,9259.370000,31303.700000
219,3595164,3604813,3605147,0.340000,0.000489,6050,-14.671188,9269.620000,31406.100000
220,3605147,3615007,3615562,0.550000,0.000514,5051,-15.484869,9279.820000,31507.900000
221,3615562,3624584,3625198,0.620000,0.000485,6526,-14.635748,9289.390000,31603.500000
222,3625198,3634898,3635359,0.460000,0.000488,6523,-14.768760,9299.710000,31706.400000
223,3635359,3645334,3645973,0.640000,0.000655,1449,-20.134565,9310.140000,31810.700000
224,3645973,3654606,3655082,0.480000,0.000509,3922,-15.554694,9319.410000,31903.200000
225,3655082,3665117,3665606,0.480000,0.000513,6134,-15.721237,9329.930000,32008.000000
226,3665606,3674745,3675270,0.530000,0.000511,4609,-15.702225,9339.550000,32104.000000
227,3675270,3684528,3685011,0.480000,0.000557,2852,-17.223452,9349.340000,32201.800000
228,3685011,3694504,3695122,0.620000,0.000485,7199,-14.985140,9359.310000,32301.300000
229,3695122,3703338,3704995,1.650000,0.000513,5056,-15.933352,9368.150000,32389.300000
230,3704995,3713772,3714175,0.400000,0.000476,6793,-14.775639,9378.580000,32493.200000
231,3714175,3723457,3723906,0.440000,0.000532,4042,-16.627063,9388.270000,32589.900000
232,3723906,3733501,3733971,0.470000,0.000504,6131,-15.786766,9398.310000,32690.300000
233,3733971,3743087,3743539,0.450000,0.000492,5652,-15.441785,9407.900000,32785.600000
234,3743539,3753480,3753833,0.350000,0.000496,6684,-15.618606,9418.290000,32889.400000
235,3753833,3762754,3763240,0.490000,0.000495,6063,-15.642001,9427.560000,32982.000000
236,3763240,3772641,3773123,0.480000,0.000501,5931,-15.884757,9437.450000,33080.600000
237,3773123,3782350,3783002,0.650000,0.000492,7011,-15.623023,9447.160000,33177.800000
238,3783002,3792943,3793368,0.430000,0.000495,7198,-15.771262,9457.750000,33283.000000
239,3793368,3802631,3803129,0.500000,0.000521,5850,-16.708654,9467.440000,33379.000000
240,3803129,3812467,3812945,0.470000,0.000535,4079,-17.195969,9477.280000,33477.300000
241,3812945,3822720,3823242,0.520000,0.000517,5974,-16.663114,9487.530000,33579.500000
242,3823242,3832812,3833264,0.450000,0.000497,6929,-16.046323,9497.620000,33680.300000
243,3833264,3842752,3843377,0.630000,0.000570,2909,-18.541551,9507.560000,33779.300000
244,3843377,3852629,3853137,0.510000,0.000513,4837,-16.667411,9517.440000,33878.100000
245,3853137,3862308,3862787,0.480000,0.000510,5545,-16.644551,9527.120000,33974.600000
246,3862787,3871351,3871886,0.530000,0.000520,4421,-17.002312,9536.160000,34065.000000
247,3871886,3881592,3882156,0.560000,0.000550,4419,-18.077407,9546.400000,34167.000000
248,3882156,3891399,3891928,0.530000,0.000511,6064,-16.800384,9556.210000,34264.100000
249,3891928,3900898,3901651,0.750000,0.000516,6257,-17.044310,9565.710000,34359.200000
250,3901651,3910103,3910556,0.450000,0.000544,3164,-18.039364,9574.910000,34450.900000
251,3910556,3919676,3920184,0.510000,0.000531,5015,-17.660715,9584.480000,34546.500000
252,3920184,3929860,3930373,0.510000,0.000503,6921,-16.713577,9594.670000,34646.200000
253,3930373,3938724,3939216,0.490000,0.000499,5966,-16.650017,9603.530000,34735.000000
254,3939216,3948551,3949034,0.480000,0.000525,4332,-17.592024,9613.360000,34832.500000
255,3949034,3957797,3958399,0.600000,0.000535,3953,-17.991201,9622.610000,34923.500000
256,3958399,3968133,3968466,0.330000,0.000502,6610,-16.896783,9632.940000,35025.800000
257,3968466,3977786,3978283,0.500000,0.000540,4267,-18.279960,9642.590000,35121.300000
258,3978283,3988004,3988548,0.550000,0.000516,5852,-17.476262,9652.810000,35223.300000
259,3988548,3996766,3996991,0.230000,0.000522,4269,-17.748190,9661.570000,35310.200000
260,3996991,4006804,4007240,0.440000,0.000542,4149,-18.487537,9671.610000,35410.500000
261,4007240,4016992,4017257,0.270000,0.000536,4793,-18.318896,9681.800000,35511.900000
262,4017257,4026976,4027416,0.440000,0.000556,3958,-19.092882,9691.780000,35611.600000
263,4027416,4033813,4036326,2.510000,0.000532,3695,-18.310175,9698.620000,35679.600000
264,4036326,4045964,4046396,0.430000,0.000521,5023,-17.939385,9710.770000,35800.800000
265,4046396,4055485,4055887,0.410000,0.000545,3824,-18.876763,9720.290000,35895.600000
266,4055887,4065316,4065595,0.280000,0.000614,2019,-21.395102,9730.120000,35993.600000
267,4065595,4075003,4075577,0.580000,0.000538,4550,-18.709049,9739.810000,36090.300000
268,4075577,4084337,4084559,0.220000,0.000496,6318,-17.257279,9749.150000,36183.500000
269,4084559,4094340,4094814,0.470000,0.000546,4356,-19.107618,9759.150000,36282.900000
270,4094814,4247202,4225622,-21.580000,0.000528,5525,-18.522117,9912.010000,37201.000000
271,4225622,4264334,4264663,0.330000,0.000526,20543,-18.863355,9929.140000,37370.400000
272,4264663,4273527,4273982,0.450000,0.000504,6180,-18.170632,9938.340000,37462.200000
273,4273982,4287132,4283860,-3.270000,0.000614,2208,-22.346259,9951.940000,37597.800000
274,4283860,4293430,4293972,0.540000,0.000587,3220,-21.403813,9958.240000,37660.700000
275,4293972,4303376,4303868,0.500000,0.000538,5128,-19.632679,9968.180000,37760.100000
276,4303868,4313029,4313376,0.340000,0.000516,6281,-18.839975,9977.840000,37856.100000
277,4313376,4322976,4323420,0.450000,0.000549,4686,-20.153493,9987.780000,37955.300000
278,4323420,4332976,4333367,0.400000,0.000506,6695,-18.558111,9997.780000,38055.400000
279,4333367,4342503,4342906,0.400000,0.000504,6450,-18.517347,10007.300000,38150.800000
280,4342906,4352460,4352900,0.400000,0.000567,3294,-20.991399,10017.300000,38249.600000
281,4352900,4362776,4363181,0.400000,0.000540,5302,-20.010070,10027.600000,38352.900000
282,4363181,4371949,4372187,0.200000,0.000498,5611,-18.443273,10036.800000,38444.400000
283,4372187,4382392,4382618,0.200000,0.000583,3788,-21.782325,10047.200000,38548.500000
284,4382618,4392108,4392551,0.500000,0.000511,6380,-19.048508,10056.900000,38645.300000
285,4392551,4402207,4402572,0.400000,0.000719,1195,-27.141881,10067.000000,38746.300000
286,4402572,4412009,4412266,0.300000,0.000556,3645,-20.900415,10076.800000,38844.200000
287,4412266,4422151,4422374,0.200000,0.000539,4927,-20.282686,10087.000000,38945.400000
288,4422374,4432209,4432608,0.400000,0.000514,6548,-19.373106,10097.000000,39045.800000
289,4432608,4441517,4442190,0.700000,0.000520,5363,-19.637533,10106.300000,39138.600000
290,4442190,4450547,4450967,0.400000,0.000527,3952,-19.979308,10115.400000,39228.800000
291,4450967,4459832,4460321,0.500000,0.000571,2849,-21.756768,10124.600000,39321.900000
292,4460321,4469664,4470107,0.400000,0.000552,3837,-21.050366,10134.500000,39419.800000
293,4470107,4478705,4479012,0.300000,0.000547,3960,-20.902921,10143.500000,39509.800000
294,4479012,4488716,4489059,0.400000,0.000524,6203,-20.053822,10153.500000,39609.800000
295,4489059,4498475,4498911,0.400000,0.000532,5582,-20.420051,10163.300000,39707.400000
296,4498911,4508356,4508900,0.500000,0.000536,5230,-20.625860,10173.200000,39806.100000
297,4508900,4518925,4519281,0.400000,0.000697,1290,-27.108581,10183.700000,39911.300000
298,4519281,4528337,4528809,0.500000,0.000527,5224,-20.388943,10193.100000,40005.400000
299,4528809,4537480,4538162,0.700000,0.000567,3099,-22.024113,10202.300000,40096.400000
300,4538162,4547893,4548281,0.400000,0.000597,2847,-23.311743,10212.700000,40200.300000
301,4548281,4556726,4557244,0.600000,0.000523,4870,-20.380706,10221.500000,40288.600000
302,4557244,4567175,4567610,0.400000,0.000559,4377,-21.875188,10232.000000,40392.900000
303,4567610,4576034,4576543,0.600000,0.000513,5618,-20.053206,10240.800000,40481.100000
304,4576543,4586315,4586677,0.400000,0.000647,1687,-25.549261,10251.100000,40583.800000
305,4586677,4595975,4596465,0.500000,0.000604,1996,-23.879394,10260.800000,40680.100000
306,4596465,4605489,4606000,0.500000,0.000513,6333,-20.206871,10270.300000,40775.300000
307,4606000,4614803,4615300,0.500000,0.000611,2096,-24.254363,10279.600000,40868.500000
